ID=Vcard_DToL00074-RA;em_target=7091.BGIBMGA001503-TA;em_score=432.2;em_evalue=6.3e-118;em_tcov=89.7;em_searcher=diamond;em_OGs=2E3ED@1|root,2SAHD@2759|Eukaryota,3A7DI@33154|Opisthokonta,3BT4U@33208|Metazoa;em_COG_cat=S;em_desc=Endonuclease-reverse_transcriptase;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=;em_PFAMs=Exo_endo_phos_2
ID=Vcard_DToL00076-RA;em_target=7091.BGIBMGA001503-TA;em_score=448.7;em_evalue=3e-123;em_tcov=81.3;em_searcher=diamond;em_OGs=2E3ED@1|root,2SAHD@2759|Eukaryota,3A7DI@33154|Opisthokonta,3BT4U@33208|Metazoa;em_COG_cat=S;em_desc=Endonuclease-reverse_transcriptase;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=;em_PFAMs=Exo_endo_phos_2
ID=Vcard_DToL00149-RA;em_target=7029.ACYPI44148-PA;em_score=60.8;em_evalue=3.9e-07;em_tcov=24.7;em_searcher=diamond;em_OGs=COG0507@1|root,KOG0987@2759|Eukaryota;em_COG_cat=L;em_desc=G-quadruplex_DNA_unwinding;em_max_annot_lvl=2759|Eukaryota;em_Preferred_name=;em_PFAMs=Helitron_like_N,PIF1;em_EC=3.1.4.2;em_KEGG_ko=ko:K18695;em_KEGG_Pathway=ko00564,ko05231,map00564,map05231;em_KEGG_Reaction=R01030,R01470;em_KEGG_rclass=RC00017,RC00425;em_BRITE=ko00000,ko00001,ko01000
ID=Vcard_DToL00869-RA;em_target=34740.HMEL012011-PA;em_score=115.5;em_evalue=1.8e-23;em_tcov=38.2;em_searcher=diamond;em_OGs=2DT71@1|root,2S6HF@2759|Eukaryota,3984G@33154|Opisthokonta,3CCDA@33208|Metazoa,3DTPH@33213|Bilateria,429SM@6656|Arthropoda,3SRRX@50557|Insecta,44A7J@7088|Lepidoptera;em_COG_cat=None;em_desc=None;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=;em_PFAMs=
ID=Vcard_DToL00870-RA;em_target=13037.EHJ78246;em_score=298.1;em_evalue=6.9e-78;em_tcov=84.4;em_searcher=diamond;em_OGs=2D7SS@1|root,2T7BP@2759|Eukaryota,391KC@33154|Opisthokonta,3C753@33208|Metazoa,3DN58@33213|Bilateria,424K1@6656|Arthropoda,3T17W@50557|Insecta,44A0D@7088|Lepidoptera;em_COG_cat=None;em_desc=None;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=
ID=Vcard_DToL00900-RA;em_target=136037.KDR17302;em_score=63.5;em_evalue=8.2e-08;em_tcov=58.8;em_searcher=diamond;em_OGs=2D9ZR@1|root,2TGUF@2759|Eukaryota,3AV82@33154|Opisthokonta,3C4UI@33208|Metazoa,3DJJH@33213|Bilateria,42406@6656|Arthropoda,3SS7M@50557|Insecta;em_COG_cat=None;em_desc=None;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=
ID=Vcard_DToL00979-RA;em_target=34740.HMEL010138-PA;em_score=117.9;em_evalue=2.8e-24;em_tcov=41.1;em_searcher=diamond;em_OGs=2F6EU@1|root,2T7GY@2759|Eukaryota,391T5@33154|Opisthokonta,3C7A6@33208|Metazoa,3DNA9@33213|Bilateria,424Q8@6656|Arthropoda,3STZ4@50557|Insecta,44ACW@7088|Lepidoptera;em_COG_cat=None;em_desc=None;em_max_annot_lvl=33208|Metazoa
ID=Vcard_DToL01023-RA;em_target=34740.HMEL014121-PA;em_score=285.4;em_evalue=3.8e-74;em_tcov=51.7;em_searcher=diamond;em_OGs=KOG1721@1|root,KOG1721@2759|Eukaryota,38F4D@33154|Opisthokonta,3BGAZ@33208|Metazoa,3CSVK@33213|Bilateria,41XG5@6656|Arthropoda,3SM6G@50557|Insecta,447QZ@7088|Lepidoptera;em_COG_cat=S;em_desc=Zinc_finger,_C2H2_type;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=ZXDC;em_PFAMs=zf-C2H2;em_GOs=GO:0000981,GO:0003674,GO:0003700,GO:0005488,GO:0005515,GO:0006355,GO:0006357,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0019904,GO:0030275,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0070742,GO:0080090,GO:0140110,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141
ID=Vcard_DToL01025-RA;em_target=13037.EHJ66425;em_score=214.5;em_evalue=4.4e-53;em_tcov=26.5;em_searcher=diamond;em_OGs=KOG1721@1|root,KOG1721@2759|Eukaryota,38F4D@33154|Opisthokonta,3BGAZ@33208|Metazoa,3CSVK@33213|Bilateria,41XG5@6656|Arthropoda,3SM6G@50557|Insecta,447QZ@7088|Lepidoptera;em_COG_cat=S;em_desc=Zinc_finger,_C2H2_type;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=ZXDC;em_PFAMs=zf-C2H2;em_GOs=GO:0000981,GO:0003674,GO:0003700,GO:0005488,GO:0005515,GO:0006355,GO:0006357,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0019904,GO:0030275,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0070742,GO:0080090,GO:0140110,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141
ID=Vcard_DToL01042-RA;em_target=13037.EHJ65351;em_score=387.1;em_evalue=1.4e-104;em_tcov=70.2;em_searcher=diamond;em_OGs=28T2T@1|root,2QZSZ@2759|Eukaryota,39YS7@33154|Opisthokonta,3BKXX@33208|Metazoa,3D597@33213|Bilateria,4228B@6656|Arthropoda,3SQU7@50557|Insecta,4491Z@7088|Lepidoptera;em_COG_cat=G;em_desc=Transposase_IS4;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=;em_PFAMs=DDE_Tnp_1_7
ID=Vcard_DToL01136-RA;em_target=13037.EHJ78246;em_score=115.9;em_evalue=2.8e-23;em_tcov=35.9;em_searcher=diamond;em_OGs=2D7SS@1|root,2T7BP@2759|Eukaryota,391KC@33154|Opisthokonta,3C753@33208|Metazoa,3DN58@33213|Bilateria,424K1@6656|Arthropoda,3T17W@50557|Insecta,44A0D@7088|Lepidoptera;em_COG_cat=None;em_desc=None;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=
ID=Vcard_DToL01327-RA;em_target=7029.ACYPI069156-PA;em_score=446.0;em_evalue=3.3e-122;em_tcov=93.1;em_searcher=diamond;em_OGs=KOG3105@1|root,KOG3105@2759|Eukaryota,39V1H@33154|Opisthokonta,3BJWN@33208|Metazoa,3D5B0@33213|Bilateria,41UKY@6656|Arthropoda,3SJNM@50557|Insecta;em_COG_cat=S;em_desc=Encoded_by;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=;em_PFAMs=DDE_1,HTH_Tnp_Tc5,HTH_psq
ID=Vcard_DToL01447-RA;em_target=34740.HMEL015934-PA;em_score=733.8;em_evalue=9.3e-209;em_tcov=74.1;em_searcher=diamond;em_OGs=28N19@1|root,2RZTK@2759|Eukaryota,3A32H@33154|Opisthokonta,3BR0R@33208|Metazoa,3D81Y@33213|Bilateria,4220E@6656|Arthropoda,3SQFS@50557|Insecta,449GS@7088|Lepidoptera;em_COG_cat=O;em_desc=Lipase;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=;em_PFAMs=Lipase
ID=Vcard_DToL01448-RA;em_target=34740.HMEL015934-PA;em_score=535.0;em_evalue=2.4e-149;em_tcov=24.5;em_searcher=diamond;em_OGs=28N19@1|root,2RZTK@2759|Eukaryota,3A32H@33154|Opisthokonta,3BR0R@33208|Metazoa,3D81Y@33213|Bilateria,4220E@6656|Arthropoda,3SQFS@50557|Insecta,449GS@7088|Lepidoptera;em_COG_cat=O;em_desc=Lipase;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=;em_PFAMs=Lipase
ID=Vcard_DToL01449-RA;em_target=34740.HMEL015934-PA;em_score=538.1;em_evalue=2.9e-150;em_tcov=24.5;em_searcher=diamond;em_OGs=28N19@1|root,2RZTK@2759|Eukaryota,3A32H@33154|Opisthokonta,3BR0R@33208|Metazoa,3D81Y@33213|Bilateria,4220E@6656|Arthropoda,3SQFS@50557|Insecta,449GS@7088|Lepidoptera;em_COG_cat=O;em_desc=Lipase;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=;em_PFAMs=Lipase
ID=Vcard_DToL01450-RA;em_target=34740.HMEL015934-PA;em_score=501.9;em_evalue=2.8e-139;em_tcov=25.5;em_searcher=diamond;em_OGs=28N19@1|root,2RZTK@2759|Eukaryota,3A32H@33154|Opisthokonta,3BR0R@33208|Metazoa,3D81Y@33213|Bilateria,4220E@6656|Arthropoda,3SQFS@50557|Insecta,449GS@7088|Lepidoptera;em_COG_cat=O;em_desc=Lipase;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=;em_PFAMs=Lipase
ID=Vcard_DToL01452-RA;em_target=34740.HMEL015934-PA;em_score=426.4;em_evalue=1.2e-116;em_tcov=24.0;em_searcher=diamond;em_OGs=28N19@1|root,2RZTK@2759|Eukaryota,3A32H@33154|Opisthokonta,3BR0R@33208|Metazoa,3D81Y@33213|Bilateria,4220E@6656|Arthropoda,3SQFS@50557|Insecta,449GS@7088|Lepidoptera;em_COG_cat=O;em_desc=Lipase;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=;em_PFAMs=Lipase
ID=Vcard_DToL01453-RA;em_target=7091.BGIBMGA002669-TA;em_score=491.9;em_evalue=2.6e-136;em_tcov=49.5;em_searcher=diamond;em_OGs=28N19@1|root,2RZTK@2759|Eukaryota,3A32H@33154|Opisthokonta,3BR0R@33208|Metazoa,3D81Y@33213|Bilateria,4220E@6656|Arthropoda,3SQFS@50557|Insecta,449GS@7088|Lepidoptera;em_COG_cat=O;em_desc=Lipase;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=;em_PFAMs=Lipase
ID=Vcard_DToL01454-RA;em_target=7091.BGIBMGA002669-TA;em_score=503.4;em_evalue=8.5e-140;em_tcov=49.0;em_searcher=diamond;em_OGs=28N19@1|root,2RZTK@2759|Eukaryota,3A32H@33154|Opisthokonta,3BR0R@33208|Metazoa,3D81Y@33213|Bilateria,4220E@6656|Arthropoda,3SQFS@50557|Insecta,449GS@7088|Lepidoptera;em_COG_cat=O;em_desc=Lipase;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=;em_PFAMs=Lipase
ID=Vcard_DToL01455-RA;em_target=7091.BGIBMGA002669-TA;em_score=514.6;em_evalue=3.4e-143;em_tcov=51.3;em_searcher=diamond;em_OGs=28N19@1|root,2RZTK@2759|Eukaryota,3A32H@33154|Opisthokonta,3BR0R@33208|Metazoa,3D81Y@33213|Bilateria,4220E@6656|Arthropoda,3SQFS@50557|Insecta,449GS@7088|Lepidoptera;em_COG_cat=O;em_desc=Lipase;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=;em_PFAMs=Lipase
ID=Vcard_DToL01456-RA;em_target=7091.BGIBMGA002669-TA;em_score=432.6;em_evalue=1.8e-118;em_tcov=51.1;em_searcher=diamond;em_OGs=28N19@1|root,2RZTK@2759|Eukaryota,3A32H@33154|Opisthokonta,3BR0R@33208|Metazoa,3D81Y@33213|Bilateria,4220E@6656|Arthropoda,3SQFS@50557|Insecta,449GS@7088|Lepidoptera;em_COG_cat=O;em_desc=Lipase;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=;em_PFAMs=Lipase
ID=Vcard_DToL01507-RA;em_target=13037.EHJ78246;em_score=178.3;em_evalue=2.6e-42;em_tcov=46.3;em_searcher=diamond;em_OGs=2D7SS@1|root,2T7BP@2759|Eukaryota,391KC@33154|Opisthokonta,3C753@33208|Metazoa,3DN58@33213|Bilateria,424K1@6656|Arthropoda,3T17W@50557|Insecta,44A0D@7088|Lepidoptera;em_COG_cat=None;em_desc=None;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=
ID=Vcard_DToL01537-RA;em_target=13037.EHJ78246;em_score=67.4;em_evalue=1.6e-08;em_tcov=26.6;em_searcher=diamond;em_OGs=2D7SS@1|root,2T7BP@2759|Eukaryota,391KC@33154|Opisthokonta,3C753@33208|Metazoa,3DN58@33213|Bilateria,424K1@6656|Arthropoda,3T17W@50557|Insecta,44A0D@7088|Lepidoptera;em_COG_cat=None;em_desc=None;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=
ID=Vcard_DToL01566-RA;em_target=7029.ACYPI44148-PA;em_score=63.9;em_evalue=3.6e-08;em_tcov=24.7;em_searcher=diamond;em_OGs=COG0507@1|root,KOG0987@2759|Eukaryota;em_COG_cat=L;em_desc=G-quadruplex_DNA_unwinding;em_max_annot_lvl=2759|Eukaryota;em_Preferred_name=;em_PFAMs=Helitron_like_N,PIF1;em_EC=3.1.4.2;em_KEGG_ko=ko:K18695;em_KEGG_Pathway=ko00564,ko05231,map00564,map05231;em_KEGG_Reaction=R01030,R01470;em_KEGG_rclass=RC00017,RC00425;em_BRITE=ko00000,ko00001,ko01000
ID=Vcard_DToL01579-RA;em_target=7029.ACYPI005327-PA;em_score=1149.4;em_evalue=0.0;em_tcov=87.4;em_searcher=diamond;em_OGs=COG2801@1|root,KOG0017@2759|Eukaryota,38F42@33154|Opisthokonta,3BA5H@33208|Metazoa,3CWAK@33213|Bilateria,41WI3@6656|Arthropoda,3SIRK@50557|Insecta,3EDAZ@33342|Paraneoptera;em_COG_cat=L;em_desc=gag-polyprotein_putative_aspartyl_protease;em_max_annot_lvl=33208|Metazoa;em_PFAMs=Asp_protease_2,Baculo_F,RVT_1,Retrotrans_gag,gag-asp_proteas,rve,zf-H2C2;em_Preferred_name=
