chrom begin end count_gene length_gene
LR999936.1 11100001 11200000 0 
LR999936.1 11200001 11300000 1 25349
LR999936.1 11300001 11400000 2 13873
LR999936.1 11400001 11500000 6 19300
LR999936.1 11500001 11600000 5 27897
LR999936.1 11600001 11700000 7 19686
LR999936.1 11700001 11800000 7 2042
LR999936.1 11800001 11900000 4 22900
LR999936.1 11900001 12000000 3 28716
LR999936.1 12000001 12100000 1 10203
LR999936.1 12100001 12200000 0 
LR999936.1 12200001 12300000 2 1513
LR999936.1 12300001 12400000 0 
LR999936.1 12400001 12500000 0 
LR999936.1 12500001 12600000 1 2973
LR999936.1 12600001 12700000 2 6645
LR999936.1 12700001 12800000 1 1853
LR999936.1 12800001 12900000 0 
LR999936.1 12900001 13000000 5 18749
LR999936.1 13000001 13100000 1 3256
LR999936.1 13100001 13200000 4 11316
LR999936.1 13200001 13300000 6 90777
LR999936.1 13300001 13400000 5 39350
LR999936.1 13400001 13500000 7 51012
LR999936.1 13500001 13600000 0 
LR999936.1 13600001 13700000 5 33556
LR999936.1 13700001 13800000 1 7520
LR999936.1 13800001 13900000 0 
LR999936.1 13900001 14000000 0 
LR999936.1 14000001 14100000 0 
LR999936.1 14100001 14200000 1 749
LR999936.1 14200001 14300000 3 17456
LR999936.1 14300001 14400000 2 3330
LR999936.1 14400001 14500000 1 446
LR999936.1 14500001 14600000 0 
LR999936.1 14600001 14700000 0 
LR999936.1 14700001 14774369 2 3250
