Vcard_DToL11470-RA	None	
Vcard_DToL11471-RA	None	
Vcard_DToL11473-RA	None	
Vcard_DToL11476-RA	None	
Vcard_DToL11479-RA	None	
Vcard_DToL11480-RA	None	
Vcard_DToL11481-RA	None	
Vcard_DToL11482-RA	None	
Vcard_DToL11483-RA	Helitron_helicase-like_domain_at_N-terminus	
Vcard_DToL11485-RA	positive_regulation_of_type_III_interferon_production	
Vcard_DToL11494-RA	None	
Vcard_DToL11496-RA	None	
Vcard_DToL11499-RA	None	
Vcard_DToL11501-RA	None	
Vcard_DToL11502-RA	None	
Vcard_DToL11507-RA	None	
Vcard_DToL11508-RA	None	
Vcard_DToL11512-RA	None	
Vcard_DToL11514-RA	None	
Vcard_DToL11515-RA	None	
Vcard_DToL11517-RA	None	
Vcard_DToL11520-RA	None	
Vcard_DToL11521-RA	None	
Vcard_DToL11525-RA	None	
Vcard_DToL11529-RA	None	
Vcard_DToL11532-RA	None	
Vcard_DToL11534-RA	None	
Vcard_DToL11536-RA	None	
Vcard_DToL11543-RA	anchor_protein_17A	AKAP17A
Vcard_DToL11544-RA	positive_regulation_of_type_III_interferon_production	
Vcard_DToL11546-RA	None	
Vcard_DToL11547-RA	None	
Vcard_DToL11552-RA	positive_regulation_of_type_III_interferon_production	
Vcard_DToL11555-RA	Endonuclease/Exonuclease/phosphatase_family	
Vcard_DToL11556-RA	None	
Vcard_DToL11557-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL11558-RA	None	
Vcard_DToL11560-RA	None	
Vcard_DToL11561-RA	DDE_superfamily_endonuclease	
Vcard_DToL11562-RA	None	
Vcard_DToL11564-RA	None	
Vcard_DToL11568-RA	None	
Vcard_DToL11577-RA	None	
Vcard_DToL11584-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL11586-RA	None	
Vcard_DToL11589-RA	None	
Vcard_DToL11591-RA	None	
Vcard_DToL11592-RA	None	
Vcard_DToL11594-RA	None	
Vcard_DToL11595-RA	None	
Vcard_DToL11597-RA	Belongs_to_the_helicase_family	
Vcard_DToL11610-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL11612-RA	None	
Vcard_DToL11614-RA	anchor_protein_17A	AKAP17A
Vcard_DToL11615-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL11617-RA	None	
Vcard_DToL11619-RA	None	
Vcard_DToL11620-RA	None	
Vcard_DToL11626-RA	None	
Vcard_DToL11627-RA	None	
Vcard_DToL11628-RA	None	
Vcard_DToL11629-RA	None	
Vcard_DToL11632-RA	None	
Vcard_DToL11633-RA	None	
Vcard_DToL11634-RA	None	
Vcard_DToL11637-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL11640-RA	None	
Vcard_DToL11643-RA	None	
Vcard_DToL11645-RA	None	
Vcard_DToL11646-RA	None	
Vcard_DToL11651-RA	None	
Vcard_DToL11655-RA	None	
Vcard_DToL11656-RA	None	
Vcard_DToL11659-RA	None	
Vcard_DToL11660-RA	None	
Vcard_DToL11662-RA	None	
Vcard_DToL11668-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL11669-RA	None	
Vcard_DToL11671-RA	None	
Vcard_DToL11672-RA	None	
Vcard_DToL11675-RA	None	
Vcard_DToL11676-RA	None	
Vcard_DToL11678-RA	None	
Vcard_DToL11682-RA	None	
Vcard_DToL11683-RA	None	
Vcard_DToL11684-RA	None	
Vcard_DToL11685-RA	None	
Vcard_DToL11688-RA	None	
Vcard_DToL11691-RA	None	
Vcard_DToL11692-RA	None	
Vcard_DToL11693-RA	None	
Vcard_DToL11701-RA	None	
Vcard_DToL11703-RA	None	
Vcard_DToL11704-RA	None	
Vcard_DToL11706-RA	None	
Vcard_DToL11707-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL11709-RA	None	
Vcard_DToL11711-RA	cell_adhesion	
Vcard_DToL11713-RA	None	
Vcard_DToL11716-RA	positive_regulation_of_type_III_interferon_production	
Vcard_DToL11719-RA	None	
Vcard_DToL11724-RA	None	
Vcard_DToL11731-RA	None	
Vcard_DToL11732-RA	None	
Vcard_DToL11736-RA	None	
Vcard_DToL11737-RA	None	
Vcard_DToL11739-RA	None	
Vcard_DToL11742-RA	None	
Vcard_DToL11743-RA	None	
Vcard_DToL11745-RA	anchor_protein_17A	AKAP17A
Vcard_DToL11746-RA	None	AKAP17A
Vcard_DToL11750-RA	None	
Vcard_DToL11752-RA	None	
Vcard_DToL11754-RA	None	
Vcard_DToL11763-RA	Belongs_to_the_helicase_family	
Vcard_DToL11770-RA	None	
Vcard_DToL11771-RA	None	
Vcard_DToL11773-RA	None	
Vcard_DToL11774-RA	None	
Vcard_DToL11775-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL11776-RA	None	
Vcard_DToL11779-RA	None	
Vcard_DToL11780-RA	None	
Vcard_DToL11784-RA	None	
Vcard_DToL11785-RA	None	
Vcard_DToL11788-RA	None	
Vcard_DToL11789-RA	None	
Vcard_DToL11791-RA	None	
Vcard_DToL11792-RA	None	
Vcard_DToL11793-RA	None	
Vcard_DToL11795-RA	None	
Vcard_DToL11804-RA	None	
Vcard_DToL11807-RA	None	
Vcard_DToL11808-RA	None	
Vcard_DToL11811-RA	Ribonuclease_H_protein	
Vcard_DToL11812-RA	None	
Vcard_DToL11817-RA	None	
Vcard_DToL11821-RA	None	
Vcard_DToL11823-RA	None	
Vcard_DToL11826-RA	None	
Vcard_DToL11857-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL11858-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL11880-RA	positive_regulation_of_TOR_signaling	
Vcard_DToL11883-RA	Adenylate_and_Guanylate_cyclase_catalytic_domain	ADCY7
Vcard_DToL11935-RA	DNA_helicase_activity	
Vcard_DToL11969-RA	Domain_of_unknown_function_(DUF4371)	
Vcard_DToL11970-RA	Ribonuclease_H_protein	
Vcard_DToL11985-RA	None	
Vcard_DToL12037-RA	None	
Vcard_DToL12087-RA	None	
Vcard_DToL12193-RA	zinc_finger	
Vcard_DToL12232-RA	DDE_superfamily_endonuclease	
Vcard_DToL12274-RA	G-quadruplex_DNA_unwinding	
Vcard_DToL12374-RA	Lipase	
Vcard_DToL12375-RA	Lipase	
Vcard_DToL12475-RA	None	
Vcard_DToL12492-RA	anchor_protein_17A	AKAP17A
Vcard_DToL12493-RA	None	
Vcard_DToL12498-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL12535-RA	None	
Vcard_DToL12562-RA	zinc_finger	
Vcard_DToL12575-RA	anchor_protein_17A	AKAP17A
Vcard_DToL12576-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL12673-RA	None	
Vcard_DToL12766-RA	None	
Vcard_DToL12840-RA	None	
Vcard_DToL12864-RA	None	
Vcard_DToL12886-RA	Zinc_finger_MYM-type_protein_1-like	
Vcard_DToL12887-RA	Zinc_finger_MYM-type_protein_1-like	
Vcard_DToL13037-RA	Trypsin-like_serine_protease	
Vcard_DToL13038-RA	Trypsin-like_serine_protease	
Vcard_DToL13039-RA	Trypsin-like_serine_protease	
Vcard_DToL13041-RA	Trypsin-like_serine_protease	
Vcard_DToL13044-RA	Trypsin-like_serine_protease	
Vcard_DToL13045-RA	Trypsin-like_serine_protease	
Vcard_DToL13046-RA	Trypsin-like_serine_protease	
Vcard_DToL13047-RA	Trypsin-like_serine_protease	
Vcard_DToL13048-RA	Trypsin-like_serine_protease	
Vcard_DToL13049-RA	Trypsin-like_serine_protease	
Vcard_DToL13050-RA	Trypsin-like_serine_protease	
Vcard_DToL13051-RA	Trypsin-like_serine_protease	
Vcard_DToL13052-RA	Trypsin-like_serine_protease	
Vcard_DToL13053-RA	Trypsin-like_serine_protease	
Vcard_DToL13054-RA	Trypsin-like_serine_protease	
Vcard_DToL13056-RA	Trypsin-like_serine_protease	
Vcard_DToL13058-RA	Trypsin-like_serine_protease	
Vcard_DToL13278-RA	Endonuclease/Exonuclease/phosphatase_family	
Vcard_DToL13335-RA	Transcriptional_regulator	ATRX
Vcard_DToL13379-RA	transposition,_RNA-mediated	
Vcard_DToL13522-RA	FGGY_family_of_carbohydrate_kinases,_N-terminal_domain	
Vcard_DToL13523-RA	FGGY_family_of_carbohydrate_kinases,_C-terminal_domain	GK5
Vcard_DToL13531-RA	Insect_pheromone-binding_family,_A10/OS-D	CSP3
Vcard_DToL13533-RA	Insect_pheromone-binding_family,_A10/OS-D	CSP3
Vcard_DToL13534-RA	Insect_pheromone-binding_family,_A10/OS-D	CSP3
Vcard_DToL13537-RA	Insect_pheromone-binding_family,_A10/OS-D	CSP3
Vcard_DToL13736-RA	None	
Vcard_DToL13825-RA	None	
Vcard_DToL13827-RA	None	
Vcard_DToL13878-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL13882-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL13926-RA	Helitron_helicase-like_domain_at_N-terminus	
Vcard_DToL13955-RA	None	
Vcard_DToL13999-RA	None	
Vcard_DToL14115-RA	None	
Vcard_DToL14117-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL14188-RA	DDE_superfamily_endonuclease	
Vcard_DToL14194-RA	Domain_of_unknown_function_(DUF4371)	
Vcard_DToL14203-RA	Helitron_helicase-like_domain_at_N-terminus	
Vcard_DToL14232-RA	nuclease_activity	
Vcard_DToL14233-RA	nuclease_activity	
Vcard_DToL14234-RA	None	
Vcard_DToL14245-RA	None	
Vcard_DToL14273-RA	None	
Vcard_DToL14304-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL14355-RA	RNA_polymerase_Rpb1,_domain_1	POLR3A
Vcard_DToL14356-RA	RNA_polymerase_Rpb1,_domain_1	POLR3A
Vcard_DToL14368-RA	Radial_spokehead-like_protein	RSPH4A
Vcard_DToL14369-RA	Radial_spokehead-like_protein	RSPH4A
Vcard_DToL14398-RA	Intraflagellar_transport_complex_B_protein_46_C_terminal	IFT46
Vcard_DToL14473-RA	nuclease_activity	
Vcard_DToL14534-RA	subunit_of_the_gamma-secretase_complex,_an_endoprotease_complex_that_catalyzes_the_intramembrane_cleavage_of_integral_membrane_proteins_such_as_Notch_receptors	PSEN1
Vcard_DToL14648-RA	Zinc_finger_MYM-type_protein_1-like	
