LR999924.1	12800001	12900000	147
LR999924.1	12900001	13000000	114
LR999924.1	13000001	13100000	117
LR999924.1	13100001	13200000	134
LR999924.1	13200001	13300000	140
LR999924.1	13300001	13400000	152
LR999924.1	13400001	13500000	157
LR999924.1	13500001	13600000	127
LR999924.1	13600001	13700000	82
LR999924.1	13700001	13800000	96
LR999924.1	13800001	13900000	131
LR999924.1	13900001	14000000	125
LR999924.1	14000001	14100000	106
LR999924.1	14100001	14200000	149
LR999924.1	14200001	14300000	107
LR999924.1	14300001	14400000	109
LR999924.1	14400001	14500000	115
LR999924.1	14500001	14600000	132
LR999924.1	14600001	14700000	138
LR999924.1	14700001	14800000	112
LR999924.1	14800001	14900000	105
LR999924.1	14900001	15000000	75
LR999924.1	15000001	15100000	116
LR999924.1	15100001	15200000	109
LR999924.1	15200001	15300000	126
LR999924.1	15300001	15400000	142
LR999924.1	15400001	15500000	131
LR999924.1	15500001	15600000	108
LR999924.1	15600001	15700000	122
LR999924.1	15700001	15800000	117
LR999924.1	15800001	15900000	124
LR999924.1	15900001	16000000	183
LR999924.1	16000001	16100000	145
LR999924.1	16100001	16200000	160
LR999924.1	16200001	16300000	134
LR999924.1	16300001	16400000	194
LR999924.1	16400001	16500000	127
LR999924.1	16500001	16600000	122
LR999924.1	16600001	16700000	120
LR999924.1	16700001	16800000	98
LR999924.1	16800001	16900000	81
LR999924.1	16900001	17000000	51
LR999924.1	17000001	17040296	34
