LR999929.1 8434720 8435793 ID=Vcard_DToL04360-RA;Parent=Vcard_DToL04360;Name=Vcard_DToL04360-RA;Alias=maker-LR999929.1-pred_gff_snap_masked-gene-84.265-mRNA-1;_AED=0.29;_QI=0|0|0|0.5|1|1|2|0|100;_eAED=0.29;_merge_warning=1;score=-2.989,-2.989;target_length=303,8976047;
LR999929.1 10269752 10272823 ID=Vcard_DToL04452-RA;Parent=Vcard_DToL04452;Name=Vcard_DToL04452-RA;Alias=maker-LR999929.1-pred_gff_snap_masked-gene-102.646-mRNA-1;_AED=0.11;_QI=0|0|0|0.5|1|1|2|0|146;_eAED=0.11;_merge_warning=1;score=-14.395,-14.395;target_length=441,8976047;
LR999929.1 11614453 11615151 ID=Vcard_DToL04525-RA;Parent=Vcard_DToL04525;Name=Vcard_DToL04525-RA;Alias=maker-LR999929.1-exonerate_protein2genome-gene-116.985-mRNA-1;_AED=0.03;_QI=0|-1|0|1|-1|0|1|0|232;_eAED=0.03;
LR999929.1 12379372 12380181 ID=Vcard_DToL04549-RA;Parent=Vcard_DToL04549;Name=Vcard_DToL04549-RA;Alias=maker-LR999929.1-pred_gff_snap_masked-gene-123.864-mRNA-1;_AED=0.05;_QI=0|-1|0|1|-1|1|1|0|269;_eAED=0.07;_merge_warning=1;score=61.988,61.988;target_length=810,8976047;
LR999929.1 12823318 12824835 ID=Vcard_DToL04587-RA;Parent=Vcard_DToL04587;Name=Vcard_DToL04587-RA;Alias=maker-LR999929.1-pred_gff_repeatmasker-gene-128.83-mRNA-1;_AED=0.77;_QI=0|-1|0|1|-1|1|1|381|378;_eAED=0.77;score=1674,1674;
LR999934.1 753952 755595 ID=Vcard_DToL07670-RA;Parent=Vcard_DToL07670;Name=Vcard_DToL07670-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-10.12-mRNA-1;_AED=0.44;_QI=0|-1|0|1|-1|0|1|0|547;_eAED=0.44;
LR999934.1 1304403 1306361 ID=Vcard_DToL07694-RA;Parent=Vcard_DToL07694;Name=Vcard_DToL07694-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-14.501-mRNA-1;_AED=0.37;_QI=0|-1|0|1|-1|0|1|0|652;_eAED=0.37;
LR999934.1 1605737 1606522 ID=Vcard_DToL07703-RA;Parent=Vcard_DToL07703;Name=Vcard_DToL07703-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-22.4-mRNA-1;_AED=0.06;_QI=0|-1|0|1|-1|1|1|0|261;_eAED=0.06;
LR999934.1 2395952 2402731 ID=Vcard_DToL07724-RA;Parent=Vcard_DToL07724;Name=Vcard_DToL07724-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-24.594-mRNA-1;_AED=0.28;_QI=0|0|0|0.8|1|1|5|0|230;_eAED=0.28;_merge_warning=1;score=63.266,63.266;target_length=693,14945938;
LR999934.1 2460261 2488957 ID=Vcard_DToL07726-RA;Parent=Vcard_DToL07726;Name=Vcard_DToL07726-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-24.296-mRNA-1;_AED=0.48;_QI=0|0|0|0.33|1|1|3|0|119;_eAED=0.48;score=15.74,15.74;target_length=360,14945938;
LR999934.1 2409762 2410076 ID=Vcard_DToL07725-RA;Parent=Vcard_DToL07725;Name=Vcard_DToL07725-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-24.11-mRNA-1;_AED=0.31;_QI=0|-1|0|1|-1|0|1|0|104;_eAED=0.31;
LR999934.1 2703361 2709504 ID=Vcard_DToL07727-RA;Parent=Vcard_DToL07727;Name=Vcard_DToL07727-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-27.32-mRNA-1;_AED=0.44;_QI=0|0|0|0.4|1|1|5|0|177;_eAED=0.44;_merge_warning=1;score=46.122,46.122;target_length=534,14945938;
LR999934.1 2713485 2713799 ID=Vcard_DToL07728-RA;Parent=Vcard_DToL07728;Name=Vcard_DToL07728-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-27.793-mRNA-1;_AED=0.31;_QI=0|-1|0|1|-1|0|1|0|104;_eAED=0.31;
LR999934.1 2774283 2774435 ID=Vcard_DToL07729-RA;Parent=Vcard_DToL07729;Name=Vcard_DToL07729-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-27.792-mRNA-1;_AED=0.01;_QI=0|-1|0|1|-1|0|1|0|50;_eAED=0.01;
LR999934.1 2821758 2822865 ID=Vcard_DToL07731-RA;Parent=Vcard_DToL07731;Name=Vcard_DToL07731-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-28.494-mRNA-1;_AED=0.09;_QI=0|0|0|1|0|0|3|0|169;_eAED=0.09;
LR999934.1 2776645 2777256 ID=Vcard_DToL07730-RA;Parent=Vcard_DToL07730;Name=Vcard_DToL07730-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-28.493-mRNA-1;_AED=0.10;_QI=0|0|0|1|0|0|2|0|114;_eAED=0.40;
LR999934.1 2893895 2894736 ID=Vcard_DToL07732-RA;Parent=Vcard_DToL07732;Name=Vcard_DToL07732-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-29.482-mRNA-1;_AED=0.22;_QI=0|0|0|1|1|1|2|0|221;_eAED=0.22;score=0.16,0.16;target_length=666,14945938;
LR999934.1 3037852 3041365 ID=Vcard_DToL07733-RA;Parent=Vcard_DToL07733;Name=Vcard_DToL07733-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-30.182-mRNA-1;_AED=0.21;_QI=0|0|0|0.75|1|1|4|0|143;_eAED=0.21;score=27.475,27.475;target_length=432,14945938;
LR999934.1 3052476 3052790 ID=Vcard_DToL07734-RA;Parent=Vcard_DToL07734;Name=Vcard_DToL07734-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-30.561-mRNA-1;_AED=0.31;_QI=0|-1|0|1|-1|0|1|0|104;_eAED=0.31;
LR999934.1 3362381 3363469 ID=Vcard_DToL07736-RA;Parent=Vcard_DToL07736;Name=Vcard_DToL07736-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-33.471-mRNA-1;_AED=0.15;_QI=0|0|0|1|1|1|3|0|161;_eAED=0.22;score=32.49,32.49;target_length=486,14945938;
LR999934.1 3350300 3350920 ID=Vcard_DToL07735-RA;Parent=Vcard_DToL07735;Name=Vcard_DToL07735-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-33.756-mRNA-1;_AED=0.13;_QI=0|-1|0|1|-1|0|1|0|206;_eAED=0.13;
LR999934.1 3375257 3375409 ID=Vcard_DToL07737-RA;Parent=Vcard_DToL07737;Name=Vcard_DToL07737-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-33.759-mRNA-1;_AED=0.05;_QI=0|-1|0|1|-1|0|1|0|50;_eAED=0.05;
LR999934.1 3482872 3483946 ID=Vcard_DToL07739-RA;Parent=Vcard_DToL07739;Name=Vcard_DToL07739-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-34.613-mRNA-1;_AED=0.10;_QI=0|0|0|1|1|1|3|0|158;_eAED=0.10;score=24.958,24.958;target_length=477,14945938;
LR999934.1 3481062 3524651 ID=Vcard_DToL07738-RA;Parent=Vcard_DToL07738;Name=Vcard_DToL07738-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-35.897-mRNA-1;_AED=0.48;_QI=0|0|0|0.33|1|1|6|0|222;_eAED=0.48;score=42.269;target_length=14945938;
LR999934.1 3767693 3768724 ID=Vcard_DToL07745-RA;Parent=Vcard_DToL07745;Name=Vcard_DToL07745-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-37.685-mRNA-1;_AED=0.00;_QI=0|-1|0|1|-1|0|1|0|343;_eAED=0.00;
LR999934.1 3707513 3707701 ID=Vcard_DToL07744-RA;Parent=Vcard_DToL07744;Name=Vcard_DToL07744-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-37.682-mRNA-1;_AED=0.39;_QI=0|-1|0|1|-1|0|1|0|62;_eAED=0.39;
LR999934.1 3817738 3818895 ID=Vcard_DToL07746-RA;Parent=Vcard_DToL07746;Name=Vcard_DToL07746-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-38.104-mRNA-1;_AED=0.22;_QI=0|0|0|0.5|1|1|2|0|313;_eAED=0.23;score=-40.546,-40.546;target_length=942,14945938;
LR999934.1 4100523 4102930 ID=Vcard_DToL07747-RA;Parent=Vcard_DToL07747;Name=Vcard_DToL07747-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-41.0-mRNA-1;_AED=0.21;_QI=0|0|0|0.6|1|1|5|0|319;_eAED=0.21;score=-23.114;target_length=14945938;
LR999934.1 4247864 4248572 ID=Vcard_DToL07749-RA;Parent=Vcard_DToL07749;Name=Vcard_DToL07749-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-42.345-mRNA-1;_AED=0.14;_QI=0|0|0|1|1|1|2|0|147;_eAED=0.14;_merge_warning=1;score=10.401,10.401;target_length=444,14945938;
LR999934.1 4580490 4581189 ID=Vcard_DToL07755-RA;Parent=Vcard_DToL07755;Name=Vcard_DToL07755-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-46.950-mRNA-1;_AED=0.31;_QI=0|0|0|1|1|1|2|0|122;_eAED=0.31;_merge_warning=1;score=4.945,4.945;target_length=369,14945938;
LR999934.1 4581570 4581904 ID=Vcard_DToL07756-RA;Parent=Vcard_DToL07756;Name=Vcard_DToL07756-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-46.971-mRNA-1;_AED=0.54;_QI=0|0|0|0.5|1|1|2|0|63;_eAED=0.54;_merge_warning=1;score=8.121,8.121;target_length=192,14945938;
LR999934.1 4653616 4654590 ID=Vcard_DToL07757-RA;Parent=Vcard_DToL07757;Name=Vcard_DToL07757-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-46.503-mRNA-1;_AED=0.19;_QI=0|-1|0|1|-1|1|1|0|324;_eAED=0.19;score=-41.765,-41.765;target_length=975,14945938;
LR999934.1 4739993 4743782 ID=Vcard_DToL07759-RA;Parent=Vcard_DToL07759;Name=Vcard_DToL07759-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-47.420-mRNA-1;_AED=0.32;_QI=0|0|0|0.25|1|1|4|0|357;_eAED=0.32;_merge_warning=1;score=32.215,32.215;target_length=1074,14945938;
LR999934.1 4882956 4885356 ID=Vcard_DToL07762-RA;Parent=Vcard_DToL07762;Name=Vcard_DToL07762-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-48.15-mRNA-1;_AED=0.23;_QI=0|0|0|0.6|1|1|5|0|270;_eAED=0.24;score=-31.521;target_length=14945938;
LR999934.1 4840277 4841014 ID=Vcard_DToL07761-RA;Parent=Vcard_DToL07761;Name=Vcard_DToL07761-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-48.843-mRNA-1;_AED=0.00;_QI=0|-1|0|1|-1|0|1|0|245;_eAED=0.00;
LR999934.1 4924387 4925103 ID=Vcard_DToL07764-RA;Parent=Vcard_DToL07764;Name=Vcard_DToL07764-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-49.1-mRNA-1;_AED=0.04;_QI=0|-1|0|1|-1|0|1|0|238;_eAED=0.04;
LR999934.1 4889544 4890055 ID=Vcard_DToL07763-RA;Parent=Vcard_DToL07763;Name=Vcard_DToL07763-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-49.0-mRNA-1;_AED=0.05;_QI=0|0|0|1|0|0|2|0|107;_eAED=0.05;
LR999934.1 6869744 6872611 ID=Vcard_DToL07828-RA;Parent=Vcard_DToL07828;Name=Vcard_DToL07828-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-68.970-mRNA-1;_AED=0.28;_QI=0|-1|0|1|-1|0|1|0|955;_eAED=0.28;
LR999934.1 7796232 7800398 ID=Vcard_DToL07869-RA;Parent=Vcard_DToL07869;Name=Vcard_DToL07869-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-78.603-mRNA-1;_AED=0.33;_QI=0|0|0|0.25|1|1|4|0|187;_eAED=0.33;score=-0.71,-0.71;target_length=564,14945938;
LR999934.1 8508612 8524674 ID=Vcard_DToL07909-RA;Parent=Vcard_DToL07909;Name=Vcard_DToL07909-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-85.126-mRNA-1;_AED=0.49;_QI=0|0|0|0.33|1|1|6|0|233;_eAED=0.62;score=38.484,38.484;target_length=702,14945938;
LR999934.1 8990137 8994687 ID=Vcard_DToL07930-RA;Parent=Vcard_DToL07930;Name=Vcard_DToL07930-RA;Alias=maker-LR999934.1-exonerate_est2genome-gene-90.3-mRNA-1;_AED=0.00;_QI=325|1|1|1|0|0|2|835|884;_eAED=0.00;score=18988;
LR999934.1 11157590 11158408 ID=Vcard_DToL08083-RA;Parent=Vcard_DToL08083;Name=Vcard_DToL08083-RA;Alias=maker-LR999934.1-exonerate_protein2genome-gene-111.0-mRNA-1;_AED=0.03;_QI=0|-1|0|1|-1|1|1|0|272;_eAED=0.04;
LR999934.1 11327367 11328989 ID=Vcard_DToL08097-RA;Parent=Vcard_DToL08097;Name=Vcard_DToL08097-RA;Alias=maker-LR999934.1-pred_gff_repeatmasker-gene-113.134-mRNA-1;_AED=0.85;_QI=0|-1|0|1|-1|0|1|0|541;_eAED=0.85;score=1322,1322;
LR999934.1 11453018 11538809 ID=Vcard_DToL08106-RA;Parent=Vcard_DToL08106;Name=Vcard_DToL08106-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-115.803-mRNA-1;_AED=0.41;_QI=0|0|0|0.73|1|1|19|0|795;_eAED=0.41;_merge_warning=1;score=128.419,128.419;target_length=2388,14945938;
LR999934.1 11561218 11602138 ID=Vcard_DToL08112-RA;Parent=Vcard_DToL08112;Name=Vcard_DToL08112-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-117.1450-mRNA-1;_AED=0.42;_QI=0|0|0|0.82|1|1|17|0|711;_eAED=0.42;_merge_warning=1;score=150.832,150.832;target_length=2136,14945938;
LR999934.1 11602414 11663986 ID=Vcard_DToL08113-RA;Parent=Vcard_DToL08113;Name=Vcard_DToL08113-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-117.516-mRNA-1;_AED=0.41;_QI=0|0|0|0.88|1|1|27|0|1378;_eAED=0.41;_merge_warning=1;score=252.691,252.691;target_length=4137,14945938;
LR999934.1 11689748 11701777 ID=Vcard_DToL08117-RA;Parent=Vcard_DToL08117;Name=Vcard_DToL08117-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-117.1057-mRNA-1;_AED=0.36;_QI=0|0|0|0.86|1|1|22|0|1132;_eAED=0.36;_merge_warning=1;score=126.812,126.812;target_length=3399,14945938;
LR999934.1 11728241 11743735 ID=Vcard_DToL08119-RA;Parent=Vcard_DToL08119;Name=Vcard_DToL08119-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-117.193-mRNA-1;_AED=0.52;_QI=0|0|0|0.66|1|1|9|0|365;_eAED=0.52;_merge_warning=1;score=44.979,44.979;target_length=1098,14945938;
LR999934.1 11814817 11820244 ID=Vcard_DToL08123-RA;Parent=Vcard_DToL08123;Name=Vcard_DToL08123-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-118.0-mRNA-1;_AED=0.54;_QI=0|0|0|0.85|1|1|7|0|312;_eAED=0.54;_merge_warning=1;score=31.868,31.868;target_length=939,14945938;
LR999934.1 11816484 11878028 ID=Vcard_DToL08124-RA;Parent=Vcard_DToL08124;Name=Vcard_DToL08124-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-120.1587-mRNA-1;_AED=0.41;_QI=0|0|0|0.83|1|1|12|0|560;_eAED=0.41;_merge_warning=1;score=122.96,122.96;target_length=1683,14945938;
LR999934.1 11880047 11915427 ID=Vcard_DToL08125-RA;Parent=Vcard_DToL08125;Name=Vcard_DToL08125-RA;Alias=maker-LR999934.1-pred_gff_snap_masked-gene-120.2502-mRNA-1;_AED=0.48;_QI=0|0|0|0.83|1|1|18|0|758;_eAED=0.49;_merge_warning=1;score=143.814,143.814;target_length=2277,14945938;
LR999934.1 12953285 12954103 ID=Vcard_DToL08166-RA;Parent=Vcard_DToL08166;Name=Vcard_DToL08166-RA;Alias=maker-LR999934.1-pred_gff_repeatmasker-gene-129.658-mRNA-1;_AED=0.38;_QI=0|-1|0|1|-1|0|1|0|273;_eAED=0.38;score=1256,1256;
LR999939.1 2228428 2231100 ID=Vcard_DToL10906-RA;Parent=Vcard_DToL10906;Name=Vcard_DToL10906-RA;Alias=maker-LR999939.1-exonerate_protein2genome-gene-22.0-mRNA-1;_AED=0.37;_QI=0|-1|0|1|-1|0|1|0|890;_eAED=0.38;
LR999939.1 2231597 2232346 ID=Vcard_DToL10907-RA;Parent=Vcard_DToL10907;Name=Vcard_DToL10907-RA;Alias=maker-LR999939.1-exonerate_protein2genome-gene-22.1-mRNA-1;_AED=0.14;_QI=0|-1|0|1|-1|0|1|0|249;_eAED=0.14;
LR999939.1 2435735 2436475 ID=Vcard_DToL10908-RA;Parent=Vcard_DToL10908;Name=Vcard_DToL10908-RA;Alias=maker-LR999939.1-pred_gff_snap_masked-gene-24.473-mRNA-1;_AED=0.38;_QI=0|0|0|0.5|1|1|2|0|122;_eAED=0.38;_merge_warning=1;score=-4.389,-4.389;target_length=369,13916383;
LR999939.1 2700202 2702160 ID=Vcard_DToL10912-RA;Parent=Vcard_DToL10912;Name=Vcard_DToL10912-RA;Alias=maker-LR999939.1-exonerate_protein2genome-gene-27.0-mRNA-1;_AED=0.37;_QI=0|-1|0|1|-1|0|1|0|652;_eAED=0.37;
LR999939.1 3171477 3172379 ID=Vcard_DToL10926-RA;Parent=Vcard_DToL10926;Name=Vcard_DToL10926-RA;Alias=maker-LR999939.1-exonerate_protein2genome-gene-31.5-mRNA-1;_AED=0.40;_QI=0|-1|0|1|-1|0|1|0|300;_eAED=0.40;
LR999939.1 3467825 3477043 ID=Vcard_DToL10928-RA;Parent=Vcard_DToL10928;Name=Vcard_DToL10928-RA;Alias=maker-LR999939.1-pred_gff_snap_masked-gene-34.621-mRNA-1;_AED=0.55;_QI=0|0|0|0.33|1|1|3|0|489;_eAED=0.55;score=-95.339,-95.339;target_length=1470,13916383;
LR999939.1 4243708 4247921 ID=Vcard_DToL10943-RA;Parent=Vcard_DToL10943;Name=Vcard_DToL10943-RA;Alias=maker-LR999939.1-pred_gff_snap_masked-gene-42.388-mRNA-1;_AED=0.14;_QI=0|0|0|0.33|1|1|3|0|787;_eAED=0.16;_merge_warning=1;score=-3.379,-3.379;target_length=2364,13916383;
LR999939.1 6222702 6224012 ID=Vcard_DToL11044-RA;Parent=Vcard_DToL11044;Name=Vcard_DToL11044-RA;Alias=maker-LR999939.1-pred_gff_snap_masked-gene-62.173-mRNA-1;_AED=0.53;_QI=0|0|0|0.33|1|1|3|0|131;_eAED=0.53;score=11.113,11.113;target_length=396,13916383;
LR999939.1 13323855 13330572 ID=Vcard_DToL11343-RA;Parent=Vcard_DToL11343;Name=Vcard_DToL11343-RA;Alias=maker-LR999939.1-pred_gff_snap_masked-gene-133.199-mRNA-1;_AED=0.82;_QI=0|0|0|0.4|1|1|5|0|338;_eAED=0.82;_merge_warning=1;score=-37.828,-37.828;target_length=1017,13916383;
LR999939.1 13906034 13907479 ID=Vcard_DToL11381-RA;Parent=Vcard_DToL11381;Name=Vcard_DToL11381-RA;Alias=maker-LR999939.1-exonerate_protein2genome-gene-138.1228-mRNA-1;_AED=0.27;_QI=0|-1|0|1|-1|1|1|0|481;_eAED=0.27;
LR999949.1 3662 5098 ID=Vcard_DToL16277-RA;Parent=Vcard_DToL16277;Name=Vcard_DToL16277-RA;Alias=maker-LR999949.1-exonerate_protein2genome-gene-0.532-mRNA-1;_AED=0.24;_QI=0|-1|0|1|-1|0|1|0|478;_eAED=0.25;
LR999949.1 151929 153371 ID=Vcard_DToL16283-RA;Parent=Vcard_DToL16283;Name=Vcard_DToL16283-RA;Alias=maker-LR999949.1-exonerate_protein2genome-gene-1.11-mRNA-1;_AED=0.27;_QI=0|-1|0|1|-1|0|1|0|480;_eAED=0.27;
LR999949.1 798761 801607 ID=Vcard_DToL16292-RA;Parent=Vcard_DToL16292;Name=Vcard_DToL16292-RA;Alias=maker-LR999949.1-exonerate_protein2genome-gene-8.571-mRNA-1;_AED=0.31;_QI=0|-1|0|1|-1|0|1|0|948;_eAED=0.31;
LR999949.1 1829943 1832244 ID=Vcard_DToL16345-RA;Parent=Vcard_DToL16345;Name=Vcard_DToL16345-RA;Alias=maker-LR999949.1-pred_gff_repeatmasker-gene-18.244-mRNA-1;_AED=0.81;_QI=0|-1|0|1|-1|1|1|865|478;_eAED=1.00;score=2551,2551;
LR999949.1 2520026 2546355 ID=Vcard_DToL16358-RA;Parent=Vcard_DToL16358;Name=Vcard_DToL16358-RA;Alias=maker-LR999949.1-pred_gff_snap_masked-gene-25.236-mRNA-1;_AED=0.33;_QI=0|0|0|0.33|1|1|3|0|260;_eAED=0.33;_merge_warning=1;score=-16.157,-16.157;target_length=783,11199261;
LR999949.1 2426128 2505759 ID=Vcard_DToL16357-RA;Parent=Vcard_DToL16357;Name=Vcard_DToL16357-RA;Alias=maker-LR999949.1-pred_gff_snap_masked-gene-25.929-mRNA-1;_AED=0.75;_QI=0|0|0|0.33|1|1|6|0|408;_eAED=0.75;score=-16.069,-16.069;target_length=1227,11199261;
LR999949.1 2803951 2804724 ID=Vcard_DToL16372-RA;Parent=Vcard_DToL16372;Name=Vcard_DToL16372-RA;Alias=maker-LR999949.1-exonerate_protein2genome-gene-28.7-mRNA-1;_AED=0.23;_QI=0|0|0|1|0|0|2|0|249;_eAED=0.23;
LR999949.1 4269071 4274759 ID=Vcard_DToL16424-RA;Parent=Vcard_DToL16424;Name=Vcard_DToL16424-RA;Alias=maker-LR999949.1-pred_gff_snap_masked-gene-42.563-mRNA-1;_AED=0.18;_QI=0|0|0|0.5|1|1|2|0|139;_eAED=0.18;_merge_warning=1;score=41.596,41.596;target_length=420,11199261;
LR999949.1 4384886 4386196 ID=Vcard_DToL16429-RA;Parent=Vcard_DToL16429;Name=Vcard_DToL16429-RA;Alias=maker-LR999949.1-pred_gff_snap_masked-gene-43.869-mRNA-1;_AED=0.53;_QI=0|0|0|0.33|1|1|3|0|131;_eAED=0.53;_merge_warning=1;score=17.375,17.375;target_length=396,11199261;
LR999949.1 4850458 4853927 ID=Vcard_DToL16456-RA;Parent=Vcard_DToL16456;Name=Vcard_DToL16456-RA;Alias=maker-LR999949.1-pred_gff_snap_masked-gene-48.464-mRNA-1;_AED=0.51;_QI=0|0|0|0.33|1|1|3|0|363;_eAED=0.52;_merge_warning=1;score=23.821,23.821;target_length=1092,11199261;
