	chrom	begin	end	count_rpt	length_rpt	count_SINE	length_SINE	count_DNA	length_DNA	count_TcM	length_TcM	count_LINE	length_LINE	count_LTR	length_LTR	count_nonLTR	length_nonLTR	count_simple	length_simple	count_gene	length_gene	count_gene_ex	length_gene_ex
43	LR999950.1	4300000.0	4400000.0	223	23988	42	8063	13	1481	0.0	0.0	17	2172	4.0	331.0	26	3297	49	2008	3	14472.0	0	0.0
44	LR999950.1	4400000.0	4500000.0	208	29904	50	9868	8	907	0.0	0.0	11	3494	3.0	319.0	23	6916	39	1528	0	0.0	0	0.0
45	LR999950.1	4500000.0	4600000.0	215	27568	45	8512	24	3663	3.0	1113.0	7	1060	3.0	1541.0	21	3378	41	1732	0	0.0	0	0.0
46	LR999950.1	4600000.0	4700000.0	150	21695	30	5540	19	2011	0.0	0.0	3	269	2.0	4830.0	11	1999	33	1293	6	14119.0	0	0.0
47	LR999950.1	4700000.0	4800000.0	130	15876	38	6801	4	1446	0.0	0.0	8	1026	1.0	99.0	13	1493	22	964	3	13270.0	0	0.0
48	LR999950.1	4800000.0	4900000.0	132	12881	30	4039	10	666	0.0	0.0	5	648	0.0	0.0	10	1315	32	1445	1	774.0	0	0.0
49	LR999950.1	4900000.0	5000000.0	165	23888	27	5105	16	4217	1.0	65.0	7	2386	7.0	1327.0	14	2972	26	1212	1	2722.0	0	0.0
50	LR999950.1	5000000.0	5100000.0	164	21974	43	8420	14	1585	0.0	0.0	6	1623	1.0	1003.0	14	3402	33	1421	2	12414.0	0	0.0
51	LR999950.1	5100000.0	5200000.0	132	15272	16	2993	18	2371	0.0	0.0	4	1376	1.0	120.0	11	1365	29	1150	1	17825.0	0	0.0
52	LR999950.1	5200000.0	5300000.0	136	31776	13	2811	8	633	0.0	0.0	14	6520	4.0	2330.0	21	12806	24	1162	9	30123.0	0	0.0
53	LR999950.1	5300000.0	5400000.0	172	19442	28	5158	12	2064	0.0	0.0	2	212	2.0	184.0	10	3012	51	2339	0	0.0	0	0.0
54	LR999950.1	5400000.0	5500000.0	194	23644	52	9023	15	2870	2.0	892.0	9	1746	3.0	228.0	19	2501	31	1209	0	0.0	0	0.0
55	LR999950.1	5500000.0	5600000.0	229	32413	62	10263	18	4274	4.0	1916.0	7	2549	2.0	130.0	27	6768	38	1412	0	0.0	0	0.0
56	LR999950.1	5600000.0	5700000.0	203	36167	51	9429	11	1274	1.0	233.0	15	7266	1.0	74.0	28	9835	30	1033	0	0.0	0	0.0
57	LR999950.1	5700000.0	5800000.0	148	15307	28	4912	14	984	0.0	0.0	5	795	0.0	0.0	5	597	19	702	0	0.0	0	0.0
58	LR999950.1	5800000.0	5900000.0	157	17579	37	6985	5	540	0.0	0.0	5	830	1.0	56.0	17	1771	24	982	0	0.0	0	0.0
59	LR999950.1	5900000.0	6000000.0	193	20026	30	5377	20	2220	0.0	0.0	5	922	1.0	98.0	10	1511	37	1550	0	0.0	0	0.0
60	LR999950.1	6000000.0	6100000.0	164	21000	35	6573	8	678	0.0	0.0	6	1122	5.0	3279.0	17	2730	45	1657	2	11860.0	0	0.0
61	LR999950.1	6100000.0	6200000.0	254	34763	35	6064	23	5374	1.0	400.0	11	1634	2.0	630.0	17	5645	28	1153	1	2583.0	1	2583.0
62	LR999950.1	6200000.0	6300000.0	147	16109	24	4359	6	408	0.0	0.0	3	331	2.0	138.0	19	3976	31	1348	2	26640.0	0	0.0
63	LR999950.1	6300000.0	6400000.0	109	10509	17	2607	9	1744	0.0	0.0	2	324	2.0	106.0	12	1233	25	930	1	2111.0	0	0.0
64	LR999950.1	6400000.0	6500000.0	162	17938	47	7484	10	865	0.0	0.0	8	961	1.0	93.0	15	2590	25	1137	0	0.0	0	0.0
65	LR999950.1	6500000.0	6600000.0	172	19255	30	4798	9	993	3.0	242.0	12	1338	4.0	619.0	16	3426	31	1397	1	7958.0	0	0.0
66	LR999950.1	6600000.0	6700000.0	217	24599	39	7347	18	2629	0.0	0.0	11	1531	2.0	148.0	26	2899	44	2071	6	28456.0	0	0.0
67	LR999950.1	6700000.0	6800000.0	131	14425	21	4504	8	729	0.0	0.0	9	1133	0.0	0.0	11	1866	32	1488	4	22134.0	0	0.0
68	LR999950.1	6800000.0	6900000.0	216	25028	29	4990	12	2075	0.0	0.0	15	2958	4.0	797.0	18	3050	42	1777	1	4091.0	1	4091.0
69	LR999950.1	6900000.0	7000000.0	219	24703	45	8442	11	800	0.0	0.0	17	2175	5.0	400.0	22	3305	38	1611	0	0.0	0	0.0
70	LR999950.1	7000000.0	7100000.0	174	25484	30	5835	12	1358	0.0	0.0	11	4595	0.0	0.0	18	5318	41	1836	3	12542.0	0	0.0
71	LR999950.1	7100000.0	7200000.0	192	18551	24	3117	11	652	0.0	0.0	7	1198	3.0	219.0	30	5355	47	1958	0	0.0	0	0.0
72	LR999950.1	7200000.0	7300000.0	160	19271	36	6023	8	536	1.0	64.0	5	750	3.0	246.0	27	5996	36	1520	2	14016.0	0	0.0
73	LR999950.1	7300000.0	7400000.0	151	13730	24	4226	6	1582	1.0	74.0	7	975	0.0	0.0	11	1291	50	1924	2	5395.0	0	0.0
74	LR999950.1	7400000.0	7500000.0	196	21471	42	7286	10	984	0.0	0.0	15	1799	2.0	160.0	28	4633	42	1793	0	0.0	0	0.0
75	LR999950.1	7500000.0	7600000.0	207	22246	45	8302	12	1307	0.0	0.0	7	837	4.0	366.0	29	3356	33	1409	0	0.0	0	0.0
76	LR999950.1	7600000.0	7700000.0	146	19187	33	6067	7	553	0.0	0.0	4	655	5.0	4344.0	13	1901	39	1743	4	19198.0	0	0.0
77	LR999950.1	7700000.0	7800000.0	192	24368	29	5726	19	1672	0.0	0.0	9	4135	1.0	96.0	24	4604	48	1767	1	2217.0	0	0.0
78	LR999950.1	7800000.0	7900000.0	178	23693	31	6094	16	1379	0.0	0.0	12	2487	2.0	85.0	29	6238	44	1816	5	20107.0	0	0.0
79	LR999950.1	7900000.0	8000000.0	150	24224	18	4098	12	1324	2.0	587.0	6	812	10.0	5141.0	13	4525	28	1304	5	36173.0	0	0.0
80	LR999950.1	8000000.0	8100000.0	164	20748	21	4084	16	2474	0.0	0.0	3	373	1.0	89.0	9	4815	40	1689	2	10263.0	1	3187.0
81	LR999950.1	8100000.0	8200000.0	222	22518	38	6078	17	2638	0.0	0.0	9	728	6.0	783.0	20	2138	44	1865	4	16395.0	0	0.0
82	LR999950.1	8200000.0	8300000.0	208	31708	37	7041	18	4417	0.0	0.0	17	1723	2.0	240.0	24	8681	34	1288	1	37998.0	0	0.0
83	LR999950.1	8300000.0	8400000.0	171	19999	37	5756	4	409	1.0	58.0	7	1273	3.0	313.0	27	5170	31	1028	3	16885.0	0	0.0
84	LR999950.1	8400000.0	8500000.0	171	26015	47	8196	5	476	0.0	0.0	8	2251	3.0	263.0	28	9272	30	1317	1	11250.0	0	0.0
85	LR999950.1	8500000.0	8600000.0	189	21281	36	6775	7	524	1.0	70.0	3	225	4.0	697.0	27	4688	39	1364	4	27318.0	0	0.0
86	LR999950.1	8600000.0	8700000.0	210	23181	31	4559	11	1055	0.0	0.0	8	887	1.0	80.0	29	5149	47	2223	3	26523.0	0	0.0
87	LR999950.1	8700000.0	8800000.0	148	21652	26	4444	13	877	1.0	42.0	11	4036	1.0	88.0	22	5407	23	1166	5	24452.0	0	0.0
88	LR999950.1	8800000.0	8900000.0	276	38453	45	7089	22	3184	1.0	58.0	22	2292	1.0	81.0	46	14089	34	1358	0	0.0	0	0.0
89	LR999950.1	8900000.0	9000000.0	192	29420	34	6259	12	2218	2.0	920.0	6	659	9.0	6257.0	31	4718	23	1048	2	16644.0	0	0.0
90	LR999950.1	9000000.0	9100000.0	218	27698	36	6752	22	3067	4.0	1067.0	10	1766	3.0	682.0	28	5460	33	1425	5	19943.0	0	0.0
91	LR999950.1	9100000.0	9200000.0	218	24038	43	8142	14	1199	0.0	0.0	8	828	4.0	350.0	36	5392	38	1567	1	11115.0	0	0.0
92	LR999950.1	9200000.0	9300000.0	206	29448	45	8494	12	2523	0.0	0.0	9	2333	4.0	3368.0	29	5118	32	1247	1	15784.0	0	0.0
93	LR999950.1	9300000.0	9400000.0	277	38323	55	9528	18	1631	1.0	108.0	21	5835	16.0	5006.0	33	5907	16	657	1	7622.0	0	0.0
94	LR999950.1	9400000.0	9500000.0	226	32913	52	9726	12	966	0.0	0.0	23	3701	6.0	3682.0	28	6147	19	635	0	0.0	0	0.0
95	LR999950.1	9500000.0	9600000.0	253	42353	52	9765	16	2157	0.0	0.0	11	4932	4.0	3353.0	28	7993	30	1197	0	0.0	0	0.0
96	LR999950.1	9600000.0	9700000.0	237	30691	47	9231	17	1395	1.0	35.0	18	3545	2.0	181.0	30	4736	28	1073	1	2974.0	0	0.0
97	LR999950.1	9700000.0	9800000.0	212	33920	36	6471	10	848	0.0	0.0	12	1624	4.0	3094.0	30	9290	22	845	0	0.0	0	0.0
98	LR999950.1	9800000.0	9900000.0	177	22295	42	7770	10	1118	1.0	71.0	11	1649	0.0	0.0	23	5463	33	1334	0	0.0	0	0.0
99	LR999950.1	9900000.0	9960137.0	81	15828	7	1748	1	83	0.0	0.0	6	720	21.0	9279.0	8	889	15	631	0	0.0	0	0.0
