chrom begin end count_gene length_gene
LR999928.1 8600001 8700000 2 9396
LR999928.1 8700001 8800000 1 11943
LR999928.1 8800001 8900000 6 23379
LR999928.1 8900001 9000000 8 32412
LR999928.1 9000001 9100000 0 
LR999928.1 9100001 9200000 2 2726
LR999928.1 9200001 9300000 4 17017
LR999928.1 9300001 9400000 8 31300
LR999928.1 9400001 9500000 4 14140
LR999928.1 9500001 9600000 3 5263
LR999928.1 9600001 9700000 1 6026
LR999928.1 9700001 9800000 2 8933
LR999928.1 9800001 9900000 11 31490
LR999928.1 9900001 10000000 1 992
LR999928.1 10000001 10100000 2 3919
LR999928.1 10100001 10200000 3 16767
LR999928.1 10200001 10300000 3 10301
LR999928.1 10300001 10400000 0 
LR999928.1 10400001 10500000 1 5881
LR999928.1 10500001 10600000 0 
LR999928.1 10600001 10700000 0 
LR999928.1 10700001 10800000 0 
LR999928.1 10800001 10900000 1 260
LR999928.1 10900001 11000000 0 
LR999928.1 11000001 11100000 7 44090
LR999928.1 11100001 11200000 14 67141
LR999928.1 11200001 11300000 1 752
LR999928.1 11300001 11400000 2 15535
LR999928.1 11400001 11500000 0 
LR999928.1 11500001 11600000 0 
LR999928.1 11600001 11700000 1 2520
LR999928.1 11700001 11800000 0 
LR999928.1 11800001 11900000 0 
LR999928.1 11900001 12000000 1 521
LR999928.1 12000001 12100000 0 
LR999928.1 12100001 12200000 0 
LR999928.1 12200001 12300000 1 671
LR999928.1 12300001 12400000 0 
LR999928.1 12400001 12500000 2 2887
LR999928.1 12500001 12600000 2 11877
LR999928.1 12600001 12700000 0 
LR999928.1 12700001 12800000 1 4952
LR999928.1 12800001 12900000 0 
LR999928.1 12900001 13000000 0 
LR999928.1 13000001 13100000 1 398
LR999928.1 13100001 13200000 0 
LR999928.1 13200001 13300000 0 
LR999928.1 13300001 13400000 2 9436
LR999928.1 13400001 13500000 8 29562
LR999928.1 13500001 13600000 4 21142
LR999928.1 13600001 13700000 7 38371
LR999928.1 13700001 13800000 1 1676
LR999928.1 13800001 13900000 0 
LR999928.1 13900001 14000000 2 14405
LR999928.1 14000001 14100000 2 16331
LR999928.1 14100001 14200000 3 26209
LR999928.1 14200001 14300000 5 37566
LR999928.1 14300001 14400000 0 
LR999928.1 14400001 14500000 1 638
LR999928.1 14500001 14600000 2 8192
LR999928.1 14600001 14700000 1 1478
LR999928.1 14700001 14800000 0 
LR999928.1 14800001 14900000 0 
LR999928.1 14900001 15000000 1 12706
LR999928.1 15000001 15100000 0 
LR999928.1 15100001 15200000 6 30126
LR999928.1 15200001 15300000 8 33250
LR999928.1 15300001 15400000 8 42585
LR999928.1 15400001 15500000 4 46242
LR999928.1 15500001 15600000 4 19211
LR999928.1 15600001 15700000 1 2490
LR999928.1 15700001 15800000 2 1252
LR999928.1 15800001 15900000 7 32915
LR999928.1 15900001 16000000 8 30274
LR999928.1 16000001 16000791 0 
