	chrom	begin	end	count_rpt	length_rpt	count_SINE	length_SINE	count_DNA	length_DNA	count_TcM	length_TcM	count_LINE	length_LINE	count_LTR	length_LTR	count_nonLTR	length_nonLTR	count_simple	length_simple	count_gene	length_gene	count_gene_ex	length_gene_ex
27	LR999946.1	2700000.0	2800000.0	217	27003	31.0	4616.0	18.0	1531.0	2.0	266.0	16	3912	3.0	290.0	22.0	5912.0	34	1521	2	13908.0	0	0.0
28	LR999946.1	2800000.0	2900000.0	190	29085	56.0	10686.0	12.0	1191.0	0.0	0.0	11	1572	15.0	7901.0	24.0	3316.0	32	1332	0	0.0	0	0.0
29	LR999946.1	2900000.0	3000000.0	236	35354	63.0	9437.0	9.0	1297.0	0.0	0.0	14	2992	2.0	222.0	34.0	12425.0	33	1264	1	7829.0	0	0.0
30	LR999946.1	3000000.0	3100000.0	203	34770	40.0	7256.0	13.0	1318.0	0.0	0.0	9	3056	0.0	0.0	30.0	12200.0	34	1156	0	0.0	0	0.0
31	LR999946.1	3100000.0	3200000.0	218	38857	28.0	5477.0	16.0	1862.0	0.0	0.0	22	3767	12.0	4301.0	34.0	13893.0	30	1215	1	10221.0	0	0.0
32	LR999946.1	3200000.0	3300000.0	187	29605	45.0	8535.0	9.0	2600.0	1.0	689.0	11	4708	2.0	275.0	23.0	5395.0	22	778	1	18534.0	0	0.0
33	LR999946.1	3300000.0	3400000.0	182	29360	25.0	4013.0	24.0	3779.0	1.0	71.0	13	2476	5.0	4561.0	24.0	5381.0	32	1381	6	28611.0	0	0.0
34	LR999946.1	3400000.0	3500000.0	274	28818	45.0	7480.0	17.0	1172.0	0.0	0.0	14	1726	5.0	781.0	34.0	4182.0	37	1442	2	26512.0	0	0.0
35	LR999946.1	3500000.0	3600000.0	211	23932	43.0	8222.0	12.0	1039.0	0.0	0.0	8	1026	1.0	247.0	16.0	1918.0	41	1653	4	18204.0	0	0.0
36	LR999946.1	3600000.0	3700000.0	251	28648	46.0	8083.0	25.0	1907.0	0.0	0.0	5	534	3.0	254.0	29.0	3624.0	23	974	0	0.0	0	0.0
37	LR999946.1	3700000.0	3800000.0	219	20819	38.0	6796.0	20.0	1939.0	0.0	0.0	5	468	3.0	192.0	24.0	2497.0	37	1635	0	0.0	0	0.0
38	LR999946.1	3800000.0	3900000.0	222	22210	42.0	7158.0	7.0	556.0	0.0	0.0	9	786	4.0	236.0	24.0	2780.0	37	1410	1	299.0	0	0.0
39	LR999946.1	3900000.0	4000000.0	169	19662	40.0	7091.0	13.0	1945.0	0.0	0.0	6	702	1.0	86.0	19.0	3168.0	32	1272	1	698.0	1	698.0
40	LR999946.1	4000000.0	4100000.0	190	22752	34.0	5578.0	11.0	664.0	0.0	0.0	8	2213	0.0	0.0	15.0	4596.0	35	1286	0	0.0	0	0.0
41	LR999946.1	4100000.0	4200000.0	170	21570	38.0	6973.0	9.0	1177.0	1.0	44.0	6	690	1.0	57.0	19.0	6138.0	35	1394	3	7894.0	0	0.0
42	LR999946.1	4200000.0	4300000.0	215	26266	42.0	7295.0	17.0	1074.0	0.0	0.0	10	1127	4.0	309.0	15.0	5481.0	41	1674	0	0.0	0	0.0
43	LR999946.1	4300000.0	4400000.0	160	19415	25.0	4914.0	14.0	2912.0	0.0	0.0	4	456	5.0	1174.0	17.0	2370.0	26	1211	6	35265.0	0	0.0
44	LR999946.1	4400000.0	4500000.0	160	22442	30.0	5183.0	17.0	4344.0	1.0	1189.0	5	904	2.0	114.0	17.0	3963.0	28	1051	6	22949.0	0	0.0
45	LR999946.1	4500000.0	4600000.0	167	17533	28.0	5803.0	10.0	1150.0	0.0	0.0	3	236	2.0	170.0	18.0	1968.0	44	1978	2	6843.0	0	0.0
46	LR999946.1	4600000.0	4700000.0	186	20435	30.0	6115.0	27.0	2218.0	0.0	0.0	4	702	1.0	89.0	7.0	1521.0	31	1155	3	3503.0	0	0.0
47	LR999946.1	4700000.0	4800000.0	197	23766	34.0	6750.0	8.0	1030.0	0.0	0.0	11	2076	2.0	108.0	15.0	2894.0	42	1825	6	35207.0	0	0.0
48	LR999946.1	4800000.0	4900000.0	91	8518	13.0	2485.0	7.0	678.0	1.0	72.0	2	142	0.0	0.0	0.0	0.0	34	1408	3	15974.0	0	0.0
49	LR999946.1	4900000.0	5000000.0	134	17037	25.0	4919.0	5.0	1743.0	0.0	0.0	4	455	0.0	0.0	15.0	2073.0	37	2574	4	34929.0	0	0.0
50	LR999946.1	5000000.0	5100000.0	170	21696	30.0	5681.0	12.0	1304.0	1.0	82.0	8	2620	5.0	413.0	23.0	4498.0	34	1682	3	12376.0	1	5395.0
51	LR999946.1	5100000.0	5200000.0	205	24445	36.0	5062.0	15.0	2311.0	0.0	0.0	11	1268	4.0	314.0	24.0	6253.0	40	1423	0	0.0	0	0.0
52	LR999946.1	5200000.0	5300000.0	174	36329	36.0	6858.0	15.0	5337.0	2.0	1286.0	10	2930	3.0	4577.0	18.0	8420.0	22	947	1	3975.0	1	3975.0
53	LR999946.1	5300000.0	5400000.0	186	23005	41.0	8335.0	16.0	1432.0	2.0	369.0	15	1901	1.0	67.0	22.0	2645.0	26	1142	1	20922.0	0	0.0
54	LR999946.1	5400000.0	5500000.0	127	11847	30.0	4635.0	8.0	782.0	0.0	0.0	4	889	3.0	189.0	6.0	817.0	37	1442	0	0.0	0	0.0
55	LR999946.1	5500000.0	5600000.0	108	13418	28.0	4427.0	5.0	422.0	0.0	0.0	3	437	0.0	0.0	13.0	4329.0	26	956	1	12646.0	0	0.0
56	LR999946.1	5600000.0	5700000.0	216	25737	43.0	6218.0	11.0	912.0	1.0	66.0	15	1758	3.0	286.0	23.0	4402.0	29	1376	0	0.0	0	0.0
57	LR999946.1	5700000.0	5800000.0	184	23612	20.0	3898.0	19.0	3217.0	4.0	1192.0	17	2760	2.0	173.0	14.0	4550.0	42	1900	5	20006.0	0	0.0
58	LR999946.1	5800000.0	5900000.0	127	12662	20.0	3031.0	9.0	914.0	0.0	0.0	2	393	2.0	126.0	18.0	2279.0	31	1241	6	49114.0	0	0.0
59	LR999946.1	5900000.0	6000000.0	171	21117	21.0	3434.0	16.0	3631.0	0.0	0.0	6	880	3.0	192.0	15.0	4081.0	43	1989	0	0.0	0	0.0
60	LR999946.1	6000000.0	6100000.0	186	27617	31.0	6247.0	25.0	5223.0	1.0	287.0	9	2024	5.0	614.0	24.0	5994.0	40	1698	3	10031.0	0	0.0
61	LR999946.1	6100000.0	6200000.0	148	24878	35.0	6839.0	4.0	208.0	0.0	0.0	7	1382	7.0	5046.0	13.0	4480.0	42	2073	1	12796.0	0	0.0
62	LR999946.1	6200000.0	6300000.0	145	22278	35.0	7295.0	5.0	1575.0	0.0	0.0	8	1133	1.0	4078.0	9.0	1319.0	30	1200	1	9335.0	0	0.0
63	LR999946.1	6300000.0	6400000.0	154	19279	38.0	6524.0	14.0	1382.0	2.0	172.0	12	2547	0.0	0.0	19.0	3479.0	25	1107	3	12104.0	0	0.0
64	LR999946.1	6400000.0	6500000.0	132	15450	17.0	3198.0	10.0	1060.0	0.0	0.0	7	1560	0.0	0.0	13.0	1713.0	35	2020	10	49855.0	1	7629.0
65	LR999946.1	6500000.0	6600000.0	170	21952	18.0	3815.0	16.0	1918.0	1.0	35.0	13	3521	0.0	0.0	21.0	3708.0	31	1211	8	39354.0	0	0.0
66	LR999946.1	6600000.0	6700000.0	177	27412	30.0	6157.0	8.0	4257.0	0.0	0.0	15	3971	4.0	830.0	23.0	3685.0	29	1149	0	0.0	0	0.0
67	LR999946.1	6700000.0	6800000.0	208	25409	38.0	6471.0	15.0	1563.0	0.0	0.0	10	1309	2.0	116.0	19.0	5596.0	36	1358	1	1274.0	0	0.0
68	LR999946.1	6800000.0	6900000.0	147	20635	25.0	4280.0	12.0	3421.0	2.0	1623.0	13	1189	2.0	201.0	12.0	5631.0	35	1362	1	25595.0	0	0.0
69	LR999946.1	6900000.0	7000000.0	104	12791	17.0	3161.0	4.0	169.0	0.0	0.0	2	235	3.0	211.0	13.0	4880.0	29	1274	3	17159.0	0	0.0
70	LR999946.1	7000000.0	7100000.0	115	14358	14.0	2016.0	8.0	1662.0	0.0	0.0	5	560	3.0	252.0	20.0	3653.0	32	1363	12	26731.0	0	0.0
71	LR999946.1	7100000.0	7200000.0	154	22686	16.0	2344.0	12.0	1350.0	1.0	86.0	7	6239	1.0	70.0	8.0	2737.0	51	2250	17	31553.0	0	0.0
72	LR999946.1	7200000.0	7300000.0	126	16335	14.0	3057.0	9.0	1006.0	0.0	0.0	4	745	4.0	1740.0	8.0	2526.0	39	1667	8	23642.0	0	0.0
73	LR999946.1	7300000.0	7400000.0	87	10577	12.0	2526.0	4.0	487.0	1.0	49.0	3	433	6.0	2799.0	10.0	1253.0	30	1241	10	22639.0	0	0.0
74	LR999946.1	7400000.0	7500000.0	123	20473	24.0	3634.0	11.0	1967.0	0.0	0.0	3	2350	5.0	1576.0	13.0	4596.0	30	1201	0	0.0	0	0.0
75	LR999946.1	7500000.0	7600000.0	157	16992	23.0	3635.0	17.0	1791.0	0.0	0.0	11	2651	4.0	697.0	6.0	648.0	44	1730	2	5327.0	0	0.0
76	LR999946.1	7600000.0	7700000.0	115	15315	18.0	3424.0	6.0	2911.0	0.0	0.0	8	1861	0.0	0.0	8.0	1956.0	35	1469	8	53108.0	0	0.0
77	LR999946.1	7700000.0	7800000.0	129	14778	26.0	5833.0	6.0	1577.0	1.0	69.0	9	1075	2.0	177.0	11.0	1420.0	42	1797	4	15453.0	0	0.0
78	LR999946.1	7800000.0	7900000.0	118	12558	27.0	4138.0	6.0	540.0	0.0	0.0	5	494	0.0	0.0	10.0	1433.0	21	884	2	4723.0	0	0.0
79	LR999946.1	7900000.0	8000000.0	155	21730	30.0	6034.0	2.0	171.0	0.0	0.0	4	2126	6.0	3684.0	13.0	1576.0	44	1723	0	0.0	0	0.0
80	LR999946.1	8000000.0	8100000.0	133	14855	29.0	5859.0	5.0	505.0	0.0	0.0	8	659	0.0	0.0	8.0	1302.0	30	1208	4	13406.0	0	0.0
81	LR999946.1	8100000.0	8200000.0	159	18315	33.0	6653.0	14.0	2124.0	0.0	0.0	4	373	1.0	86.0	20.0	3058.0	43	1861	10	27640.0	0	0.0
82	LR999946.1	8200000.0	8300000.0	101	11520	18.0	3125.0	6.0	646.0	0.0	0.0	4	492	0.0	0.0	10.0	2332.0	25	1172	0	0.0	0	0.0
83	LR999946.1	8300000.0	8400000.0	132	13785	27.0	3203.0	8.0	1602.0	1.0	1068.0	1	45	4.0	697.0	9.0	1213.0	28	1044	0	0.0	0	0.0
84	LR999946.1	8400000.0	8500000.0	78	7002	17.0	2839.0	0.0	0.0	0.0	0.0	2	274	1.0	45.0	3.0	560.0	30	1391	4	49760.0	0	0.0
85	LR999946.1	8500000.0	8600000.0	172	17852	32.0	4449.0	12.0	2600.0	1.0	513.0	2	443	2.0	181.0	23.0	3041.0	46	2151	0	0.0	0	0.0
86	LR999946.1	8600000.0	8700000.0	157	24814	27.0	4720.0	5.0	793.0	0.0	0.0	11	5373	4.0	697.0	14.0	4881.0	29	1181	0	0.0	0	0.0
87	LR999946.1	8700000.0	8800000.0	140	23842	30.0	5227.0	13.0	2549.0	0.0	0.0	5	1366	8.0	5182.0	9.0	3859.0	35	1438	3	11049.0	1	2485.0
88	LR999946.1	8800000.0	8900000.0	145	17423	32.0	4508.0	9.0	2597.0	0.0	0.0	6	1880	0.0	0.0	13.0	2028.0	44	2115	1	24370.0	0	0.0
89	LR999946.1	8900000.0	9000000.0	157	17225	32.0	4950.0	7.0	591.0	0.0	0.0	3	409	4.0	393.0	19.0	4800.0	40	1651	0	0.0	0	0.0
90	LR999946.1	9000000.0	9100000.0	137	12758	37.0	5699.0	5.0	322.0	0.0	0.0	3	346	0.0	0.0	14.0	1716.0	40	1658	2	5574.0	0	0.0
91	LR999946.1	9100000.0	9200000.0	189	21819	56.0	9188.0	11.0	1492.0	0.0	0.0	7	1010	1.0	83.0	17.0	2031.0	28	1079	0	0.0	0	0.0
92	LR999946.1	9200000.0	9300000.0	228	25961	47.0	8741.0	14.0	752.0	0.0	0.0	5	521	2.0	172.0	26.0	5313.0	41	1491	1	3798.0	0	0.0
93	LR999946.1	9300000.0	9400000.0	172	21126	33.0	6535.0	5.0	418.0	0.0	0.0	11	2746	2.0	126.0	15.0	3851.0	34	1624	0	0.0	0	0.0
94	LR999946.1	9400000.0	9500000.0	175	22587	40.0	8407.0	10.0	1212.0	1.0	449.0	13	3166	0.0	0.0	26.0	3546.0	29	1146	0	0.0	0	0.0
95	LR999946.1	9500000.0	9600000.0	131	16926	33.0	6283.0	5.0	305.0	0.0	0.0	3	3349	3.0	138.0	17.0	2633.0	35	1518	3	16222.0	0	0.0
96	LR999946.1	9600000.0	9700000.0	172	18995	33.0	5274.0	21.0	2849.0	0.0	0.0	9	840	5.0	1199.0	12.0	1861.0	32	1277	1	452.0	1	452.0
97	LR999946.1	9700000.0	9800000.0	162	18781	16.0	2200.0	8.0	852.0	1.0	39.0	11	2682	2.0	154.0	25.0	4617.0	31	1180	4	31094.0	0	0.0
98	LR999946.1	9800000.0	9900000.0	158	49126	12.0	2801.0	19.0	4955.0	2.0	1265.0	10	2846	4.0	4226.0	50.0	28680.0	20	881	0	0.0	0	0.0
99	LR999946.1	9900000.0	10000000.0	213	31778	23.0	4565.0	17.0	2034.0	2.0	196.0	18	4341	3.0	328.0	26.0	8999.0	37	1661	0	0.0	0	0.0
100	LR999946.1	10000000.0	10100000.0	230	26485	43.0	7505.0	15.0	1225.0	0.0	0.0	13	3145	4.0	281.0	27.0	3683.0	39	1440	0	0.0	0	0.0
101	LR999946.1	10100000.0	10200000.0	155	18610	28.0	5463.0	3.0	331.0	0.0	0.0	12	3305	2.0	117.0	24.0	3106.0	36	1436	1	3329.0	0	0.0
102	LR999946.1	10200000.0	10300000.0	215	31491	33.0	5423.0	13.0	1204.0	0.0	0.0	13	4779	2.0	126.0	35.0	9016.0	34	1459	0	0.0	0	0.0
103	LR999946.1	10300000.0	10400000.0	192	23975	53.0	9396.0	6.0	395.0	0.0	0.0	5	401	1.0	41.0	30.0	5947.0	39	1582	1	149.0	0	0.0
104	LR999946.1	10400000.0	10500000.0	196	20014	37.0	6399.0	11.0	820.0	1.0	66.0	5	584	0.0	0.0	14.0	2215.0	44	1891	2	1555.0	0	0.0
105	LR999946.1	10500000.0	10600000.0	173	19561	41.0	7556.0	12.0	1592.0	1.0	324.0	1	166	0.0	0.0	14.0	1915.0	40	1538	0	0.0	0	0.0
106	LR999946.1	10600000.0	10700000.0	186	20867	35.0	5826.0	9.0	1649.0	0.0	0.0	7	1010	1.0	76.0	22.0	2144.0	45	1972	6	56966.0	0	0.0
107	LR999946.1	10700000.0	10800000.0	221	25952	49.0	7808.0	8.0	766.0	0.0	0.0	17	2966	2.0	219.0	37.0	6505.0	41	1869	0	0.0	0	0.0
108	LR999946.1	10800000.0	10900000.0	155	21037	30.0	5554.0	5.0	477.0	0.0	0.0	5	3260	1.0	87.0	18.0	4542.0	32	1172	0	0.0	0	0.0
109	LR999946.1	10900000.0	11000000.0	175	19799	41.0	7164.0	5.0	380.0	0.0	0.0	3	1729	1.0	78.0	20.0	2408.0	35	1270	2	27398.0	0	0.0
110	LR999946.1	11000000.0	11100000.0	167	20845	28.0	4563.0	18.0	4260.0	0.0	0.0	6	910	3.0	475.0	20.0	2978.0	39	1609	2	5652.0	0	0.0
111	LR999946.1	11100000.0	11200000.0	198	22667	43.0	7731.0	18.0	1900.0	1.0	78.0	8	768	0.0	0.0	26.0	3700.0	33	1419	5	35765.0	0	0.0
112	LR999946.1	11200000.0	11300000.0	198	23610	40.0	7314.0	21.0	3137.0	2.0	292.0	8	901	6.0	526.0	22.0	3131.0	38	1646	2	19646.0	0	0.0
113	LR999946.1	11300000.0	11400000.0	174	19650	29.0	4332.0	13.0	1522.0	0.0	0.0	11	1173	2.0	72.0	17.0	4051.0	36	1432	5	54011.0	0	0.0
114	LR999946.1	11400000.0	11500000.0	189	30830	46.0	8946.0	14.0	1488.0	0.0	0.0	7	3837	3.0	2936.0	25.0	6227.0	29	1109	0	0.0	0	0.0
115	LR999946.1	11500000.0	11600000.0	191	36689	14.0	3054.0	13.0	2351.0	0.0	0.0	21	9421	4.0	429.0	55.0	12948.0	27	1279	2	11803.0	0	0.0
116	LR999946.1	11600000.0	11700000.0	197	34429	33.0	6551.0	9.0	1279.0	2.0	193.0	17	3809	7.0	5514.0	35.0	9168.0	28	1137	1	1816.0	0	0.0
117	LR999946.1	11700000.0	11800000.0	129	12272	26.0	4290.0	11.0	921.0	0.0	0.0	3	309	2.0	132.0	14.0	1666.0	29	1111	0	0.0	0	0.0
118	LR999946.1	11800000.0	11900000.0	147	21902	40.0	6681.0	11.0	488.0	0.0	0.0	5	1828	2.0	278.0	15.0	7252.0	26	1141	0	0.0	0	0.0
119	LR999946.1	11900000.0	12000000.0	184	30532	25.0	4870.0	10.0	1136.0	1.0	421.0	13	2721	10.0	5650.0	28.0	8475.0	37	1606	0	0.0	0	0.0
120	LR999946.1	12000000.0	12100000.0	106	20787	21.0	3809.0	4.0	436.0	0.0	0.0	8	723	1.0	44.0	18.0	11424.0	16	737	6	45865.0	0	0.0
121	LR999946.1	12100000.0	12200000.0	172	21258	27.0	4160.0	15.0	2207.0	0.0	0.0	9	3163	1.0	39.0	28.0	5316.0	30	1363	3	25887.0	0	0.0
122	LR999946.1	12200000.0	12300000.0	135	16399	29.0	5165.0	3.0	103.0	0.0	0.0	11	2048	3.0	275.0	22.0	4671.0	27	1075	1	557.0	0	0.0
123	LR999946.1	12300000.0	12400000.0	125	13538	15.0	3007.0	4.0	463.0	0.0	0.0	10	1481	0.0	0.0	17.0	2762.0	34	1476	4	24293.0	0	0.0
124	LR999946.1	12400000.0	12500000.0	116	15167	17.0	3889.0	10.0	2443.0	0.0	0.0	13	1827	0.0	0.0	17.0	2974.0	30	1413	10	59242.0	0	0.0
125	LR999946.1	12500000.0	12594674.0	84	33642	5.0	1123.0	3.0	276.0	0.0	0.0	7	3510	6.0	2126.0	16.0	7378.0	37	18155	2	9012.0	1	2333.0
