chrom begin end count_gene length_gene
LR999933.1 9700001 9800000 8 38764
LR999933.1 9800001 9900000 0 
LR999933.1 9900001 10000000 7 44562
LR999933.1 10000001 10100000 3 30523
LR999933.1 10100001 10200000 8 30935
LR999933.1 10200001 10300000 7 22125
LR999933.1 10300001 10400000 2 13222
LR999933.1 10400001 10500000 6 22546
LR999933.1 10500001 10600000 6 12038
LR999933.1 10600001 10700000 2 3158
LR999933.1 10700001 10800000 7 35527
LR999933.1 10800001 10900000 2 2506
LR999933.1 10900001 11000000 4 23577
LR999933.1 11000001 11100000 5 27422
LR999933.1 11100001 11200000 1 7403
LR999933.1 11200001 11300000 2 4701
LR999933.1 11300001 11400000 8 29199
LR999933.1 11400001 11500000 6 48408
LR999933.1 11500001 11600000 1 1887
LR999933.1 11600001 11700000 1 674
LR999933.1 11700001 11800000 2 9010
LR999933.1 11800001 11900000 2 11433
LR999933.1 11900001 12000000 1 4638
LR999933.1 12000001 12100000 2 22383
LR999933.1 12100001 12200000 5 17840
LR999933.1 12200001 12300000 3 29590
LR999933.1 12300001 12400000 2 17395
LR999933.1 12400001 12500000 1 10338
LR999933.1 12500001 12600000 2 4643
LR999933.1 12600001 12700000 0 
LR999933.1 12700001 12800000 0 
LR999933.1 12800001 12900000 1 5672
LR999933.1 12900001 13000000 0 
LR999933.1 13000001 13100000 1 5487
LR999933.1 13100001 13200000 1 7192
LR999933.1 13200001 13300000 1 10777
LR999933.1 13300001 13400000 1 6791
LR999933.1 13400001 13500000 2 10678
LR999933.1 13500001 13600000 0 
LR999933.1 13600001 13700000 0 
LR999933.1 13700001 13800000 4 24918
LR999933.1 13800001 13900000 2 6799
LR999933.1 13900001 14000000 4 25871
LR999933.1 14000001 14100000 0 
LR999933.1 14100001 14200000 9 32955
LR999933.1 14200001 14300000 3 39115
LR999933.1 14300001 14400000 6 31380
LR999933.1 14400001 14500000 1 1001
LR999933.1 14500001 14600000 1 4528
LR999933.1 14600001 14700000 0 
LR999933.1 14700001 14800000 1 2416
LR999933.1 14800001 14900000 0 
LR999933.1 14900001 15000000 1 1344
LR999933.1 15000001 15100000 7 14728
LR999933.1 15100001 15200000 2 4473
LR999933.1 15200001 15296561 1 2765
