raw_output/gr/OG0000001.tsv.gr02.bd:		#Likelihood: -33.8845148260901
raw_output/gr/OG0000212.tsv.gr02.bd:		#Likelihood: -14.9549583871182
raw_output/gr/OG0000213.tsv.gr02.bd:		#Likelihood: -13.7758023770914
raw_output/gr/OG0000214.tsv.gr02.bd:		#Likelihood: -19.2874415559276
raw_output/gr/OG0000215.tsv.gr02.bd:		#Likelihood: -14.9549576932306
raw_output/gr/OG0000216.tsv.gr02.bd:		#Likelihood: -18.6988704105028
raw_output/gr/OG0000217.tsv.gr02.bd:		#Likelihood: -17.8144644743155
raw_output/gr/OG0000218.tsv.gr02.bd:		#Likelihood: -17.9796228877707
raw_output/gr/OG0000219.tsv.gr02.bd:		#Likelihood: -14.9549582453516
raw_output/gr/OG0000220.tsv.gr02.bd:		#Likelihood: -17.0343999844759
raw_output/gr/OG0000221.tsv.gr02.bd:		#Likelihood: -17.6373431773317
raw_output/gr/OG0000222.tsv.gr02.bd:		#Likelihood: -17.3335434139621
raw_output/gr/OG0000224.tsv.gr02.bd:		#Likelihood: -19.6627603347205
raw_output/gr/OG0000228.tsv.gr02.bd:		#Likelihood: -19.5635755351931
raw_output/gr/OG0000229.tsv.gr02.bd:		#Likelihood: -16.9673773993213
raw_output/gr/OG0000230.tsv.gr02.bd:		#Likelihood: -16.529300249794
raw_output/gr/OG0000232.tsv.gr02.bd:		#Likelihood: -19.9477038271423
raw_output/gr/OG0000233.tsv.gr02.bd:		#Likelihood: -18.2896100608548
raw_output/gr/OG0000234.tsv.gr02.bd:		#Likelihood: -15.9170361168202
raw_output/gr/OG0000235.tsv.gr02.bd:		#Likelihood: -15.5115711585728
raw_output/gr/OG0000236.tsv.gr02.bd:		#Likelihood: -14.3075974610514
raw_output/gr/OG0000237.tsv.gr02.bd:		#Likelihood: -16.5293003215825
raw_output/gr/OG0000238.tsv.gr02.bd:		#Likelihood: -16.0711849216567
raw_output/gr/OG0000239.tsv.gr02.bd:		#Likelihood: -15.4511869505403
raw_output/gr/OG0000245.tsv.gr02.bd:		#Likelihood: -18.333094040644
raw_output/gr/OG0000246.tsv.gr02.bd:		#Likelihood: -19.2078430954837
raw_output/gr/OG0000247.tsv.gr02.bd:		#Likelihood: -14.5913023073903
raw_output/gr/OG0000248.tsv.gr02.bd:		#Likelihood: -15.0180304647293
raw_output/gr/OG0000249.tsv.gr02.bd:		#Likelihood: -16.1317473790435
raw_output/gr/OG0000250.tsv.gr02.bd:		#Likelihood: -15.5721316128789
raw_output/gr/OG0000252.tsv.gr02.bd:		#Likelihood: -19.2958645694009
raw_output/gr/OG0000254.tsv.gr02.bd:		#Likelihood: -16.6707438907068
raw_output/gr/OG0000255.tsv.gr02.bd:		#Likelihood: -19.0215793273556
raw_output/gr/OG0000256.tsv.gr02.bd:		#Likelihood: -19.2735386895172
raw_output/gr/OG0000257.tsv.gr02.bd:		#Likelihood: -16.1317473790435
raw_output/gr/OG0000258.tsv.gr02.bd:		#Likelihood: -16.2007402622313
raw_output/gr/OG0000259.tsv.gr02.bd:		#Likelihood: -15.6774921285566
raw_output/gr/OG0000260.tsv.gr02.bd:		#Likelihood: -16.0829573058
raw_output/gr/OG0000262.tsv.gr02.bd:		#Likelihood: -17.998529548751
raw_output/gr/OG0000263.tsv.gr02.bd:		#Likelihood: -19.4036234969042
raw_output/gr/OG0000264.tsv.gr02.bd:		#Likelihood: -14.4735192755484
raw_output/gr/OG0000265.tsv.gr02.bd:		#Likelihood: -18.6410171005043
raw_output/gr/OG0000271.tsv.gr02.bd:		#Likelihood: -15.1872161372701
raw_output/gr/OG0000272.tsv.gr02.bd:		#Likelihood: -17.1460099274658
raw_output/gr/OG0000273.tsv.gr02.bd:		#Likelihood: -13.865459671776
raw_output/gr/OG0000274.tsv.gr02.bd:		#Likelihood: -14.893505347874
raw_output/gr/OG0000276.tsv.gr02.bd:		#Likelihood: -18.9377628623916
raw_output/gr/OG0000277.tsv.gr02.bd:		#Likelihood: -14.2709254119055
raw_output/gr/OG0000279.tsv.gr02.bd:		#Likelihood: -16.3116875213333
raw_output/gr/OG0000281.tsv.gr02.bd:		#Likelihood: -14.099017203718
raw_output/gr/OG0000283.tsv.gr02.bd:		#Likelihood: -14.7111870301866
raw_output/gr/OG0000284.tsv.gr02.bd:		#Likelihood: -14.6763905723689
raw_output/gr/OG0000285.tsv.gr02.bd:		#Likelihood: -13.865459671776
raw_output/gr/OG0000286.tsv.gr02.bd:		#Likelihood: -16.3120819843407
raw_output/gr/OG0000287.tsv.gr02.bd:		#Likelihood: -14.5586074709581
raw_output/gr/OG0000289.tsv.gr02.bd:		#Likelihood: -13.9832427074323
raw_output/gr/OG0000290.tsv.gr02.bd:		#Likelihood: -15.2925744599028
raw_output/gr/OG0000291.tsv.gr02.bd:		#Likelihood: -18.3513505113448
raw_output/gr/OG0000292.tsv.gr02.bd:		#Likelihood: -16.1714495443269
raw_output/gr/OG0000293.tsv.gr02.bd:		#Likelihood: -13.2900955635835
raw_output/gr/OG0000294.tsv.gr02.bd:		#Likelihood: -14.893505347874
raw_output/gr/OG0000295.tsv.gr02.bd:		#Likelihood: -14.0886035265048
raw_output/gr/OG0000296.tsv.gr02.bd:		#Likelihood: -16.5462615864203
raw_output/gr/OG0000298.tsv.gr02.bd:		#Likelihood: -15.4576060487081
raw_output/gr/OG0000303.tsv.gr02.bd:		#Likelihood: -15.4401777013556
raw_output/gr/OG0000304.tsv.gr02.bd:		#Likelihood: -17.257716992528
raw_output/gr/OG0000305.tsv.gr02.bd:		#Likelihood: -15.4337722196186
raw_output/gr/OG0000306.tsv.gr02.bd:		#Likelihood: -13.7265014785664
raw_output/gr/OG0000307.tsv.gr02.bd:		#Likelihood: -14.1320137516212
raw_output/gr/OG0000308.tsv.gr02.bd:		#Likelihood: -13.4388628538634
raw_output/gr/OG0000309.tsv.gr02.bd:		#Likelihood: -14.5374773387177
raw_output/gr/OG0000310.tsv.gr02.bd:		#Likelihood: -13.4388628538634
raw_output/gr/OG0000311.tsv.gr02.bd:		#Likelihood: -15.0483043838735
raw_output/gr/OG0000312.tsv.gr02.bd:		#Likelihood: -13.8989310442513
raw_output/gr/OG0000313.tsv.gr02.bd:		#Likelihood: -14.355155782467
raw_output/gr/OG0000314.tsv.gr02.bd:		#Likelihood: -17.4122087490188
raw_output/gr/OG0000315.tsv.gr02.bd:		#Likelihood: -14.6428388661692
raw_output/gr/OG0000316.tsv.gr02.bd:		#Likelihood: -17.0029739969739
raw_output/gr/OG0000317.tsv.gr02.bd:		#Likelihood: -13.1511845549885
raw_output/gr/OG0000318.tsv.gr02.bd:		#Likelihood: -18.2716573569031
raw_output/gr/OG0000319.tsv.gr02.bd:		#Likelihood: -14.4196943038835
raw_output/gr/OG0000320.tsv.gr02.bd:		#Likelihood: -14.2373727468107
raw_output/gr/OG0000321.tsv.gr02.bd:		#Likelihood: -13.4388628538634
raw_output/gr/OG0000322.tsv.gr02.bd:		#Likelihood: -16.1624889136048
raw_output/gr/OG0000323.tsv.gr02.bd:		#Likelihood: -14.355155782467
raw_output/gr/OG0000324.tsv.gr02.bd:		#Likelihood: -14.6428391418345
raw_output/gr/OG0000325.tsv.gr02.bd:		#Likelihood: -18.7997648323416
raw_output/gr/OG0000326.tsv.gr02.bd:		#Likelihood: -16.8141183544743
raw_output/gr/OG0000327.tsv.gr02.bd:		#Likelihood: -15.5591299850881
raw_output/gr/OG0000328.tsv.gr02.bd:		#Likelihood: -16.9250936060198
raw_output/gr/OG0000329.tsv.gr02.bd:		#Likelihood: -17.2935257221999
raw_output/gr/OG0000330.tsv.gr02.bd:		#Likelihood: -15.4537695736135
raw_output/gr/OG0000331.tsv.gr02.bd:		#Likelihood: -13.1511845549868
raw_output/gr/OG0000333.tsv.gr02.bd:		#Likelihood: -13.4388628538634
raw_output/gr/OG0000335.tsv.gr02.bd:		#Likelihood: -15.0483044234513
raw_output/gr/OG0000336.tsv.gr02.bd:		#Likelihood: -17.2071304716408
raw_output/gr/OG0000337.tsv.gr02.bd:		#Likelihood: -13.1511845549868
raw_output/gr/OG0000341.tsv.gr02.bd:		#Likelihood: -15.2713656085744
raw_output/gr/OG0000345.tsv.gr02.bd:		#Likelihood: -15.0008339238134
raw_output/gr/OG0000346.tsv.gr02.bd:		#Likelihood: -17.949139115801
raw_output/gr/OG0000347.tsv.gr02.bd:		#Likelihood: -17.3580462361135
raw_output/gr/OG0000348.tsv.gr02.bd:		#Likelihood: -15.4712026460678
raw_output/gr/OG0000349.tsv.gr02.bd:		#Likelihood: -16.4190081204256
raw_output/gr/OG0000350.tsv.gr02.bd:		#Likelihood: -18.6076719067156
raw_output/gr/OG0000351.tsv.gr02.bd:		#Likelihood: -15.2713656296559
raw_output/gr/OG0000352.tsv.gr02.bd:		#Likelihood: -13.3742450060839
raw_output/gr/OG0000353.tsv.gr02.bd:		#Likelihood: -17.949179137025
raw_output/gr/OG0000354.tsv.gr02.bd:		#Likelihood: -13.3742450060839
raw_output/gr/OG0000355.tsv.gr02.bd:		#Likelihood: -15.0008339238134
raw_output/gr/OG0000356.tsv.gr02.bd:		#Likelihood: -14.117484258881
raw_output/gr/OG0000357.tsv.gr02.bd:		#Likelihood: -18.5972657466975
raw_output/gr/OG0000359.tsv.gr02.bd:		#Likelihood: -15.9864010558294
raw_output/gr/OG0000360.tsv.gr02.bd:		#Likelihood: -13.3742451141942
raw_output/gr/OG0000361.tsv.gr02.bd:		#Likelihood: -16.9311968865741
raw_output/gr/OG0000362.tsv.gr02.bd:		#Likelihood: -12.968779487673
raw_output/gr/OG0000363.tsv.gr02.bd:		#Likelihood: -16.3506199433806
raw_output/gr/OG0000364.tsv.gr02.bd:		#Likelihood: -13.2564626551243
raw_output/gr/OG0000365.tsv.gr02.bd:		#Likelihood: -16.43427785524
raw_output/gr/OG0000366.tsv.gr02.bd:		#Likelihood: -17.2405702199893
raw_output/gr/OG0000367.tsv.gr02.bd:		#Likelihood: -13.5441414236279
raw_output/gr/OG0000368.tsv.gr02.bd:		#Likelihood: -17.1914385431229
raw_output/gr/OG0000369.tsv.gr02.bd:		#Likelihood: -13.2564626549602
raw_output/gr/OG0000371.tsv.gr02.bd:		#Likelihood: -17.4735340651732
raw_output/gr/OG0000375.tsv.gr02.bd:		#Likelihood: -13.4340534909706
raw_output/gr/OG0000376.tsv.gr02.bd:		#Likelihood: -12.7409040010971
raw_output/gr/OG0000377.tsv.gr02.bd:		#Likelihood: -12.740904001115
raw_output/gr/OG0000378.tsv.gr02.bd:		#Likelihood: -16.1801487918273
raw_output/gr/OG0000379.tsv.gr02.bd:		#Likelihood: -13.0285880678879
raw_output/gr/OG0000380.tsv.gr02.bd:		#Likelihood: -15.0434914607632
raw_output/gr/OG0000381.tsv.gr02.bd:		#Likelihood: -12.740904001115
raw_output/gr/OG0000382.tsv.gr02.bd:		#Likelihood: -15.8532631088669
raw_output/gr/OG0000383.tsv.gr02.bd:		#Likelihood: -12.740904001115
raw_output/gr/OG0000384.tsv.gr02.bd:		#Likelihood: -13.4340534909699
raw_output/gr/OG0000385.tsv.gr02.bd:		#Likelihood: -14.1272004936729
raw_output/gr/OG0000386.tsv.gr02.bd:		#Likelihood: -17.2945563619987
raw_output/gr/OG0000387.tsv.gr02.bd:		#Likelihood: -18.2155300834569
raw_output/gr/OG0000388.tsv.gr02.bd:		#Likelihood: -14.6380251887806
raw_output/gr/OG0000389.tsv.gr02.bd:		#Likelihood: -14.8203480420558
raw_output/gr/OG0000390.tsv.gr02.bd:		#Likelihood: -17.5019362738924
raw_output/gr/OG0000391.tsv.gr02.bd:		#Likelihood: -13.4340534894466
raw_output/gr/OG0000392.tsv.gr02.bd:		#Likelihood: -13.9448791823243
raw_output/gr/OG0000393.tsv.gr02.bd:		#Likelihood: -17.9216153381063
raw_output/gr/OG0000394.tsv.gr02.bd:		#Likelihood: -17.6847096131362
raw_output/gr/OG0000395.tsv.gr02.bd:		#Likelihood: -12.7409040010971
raw_output/gr/OG0000397.tsv.gr02.bd:		#Likelihood: -16.4239105166711
raw_output/gr/OG0000398.tsv.gr02.bd:		#Likelihood: -15.4515175313341
raw_output/gr/OG0000399.tsv.gr02.bd:		#Likelihood: -14.6380261341858
raw_output/gr/OG0000400.tsv.gr02.bd:		#Likelihood: -13.8395187926466
raw_output/gr/OG0000401.tsv.gr02.bd:		#Likelihood: -16.4239107318729
raw_output/gr/OG0000402.tsv.gr02.bd:		#Likelihood: -13.0285865855626
raw_output/gr/OG0000403.tsv.gr02.bd:		#Likelihood: -15.4489566413875
raw_output/gr/OG0000404.tsv.gr02.bd:		#Likelihood: -13.1448842901376
raw_output/gr/OG0000405.tsv.gr02.bd:		#Likelihood: -13.4340534894458
raw_output/gr/OG0000406.tsv.gr02.bd:		#Likelihood: -17.1624361472861
raw_output/gr/OG0000407.tsv.gr02.bd:		#Likelihood: -13.4340534894472
raw_output/gr/OG0000408.tsv.gr02.bd:		#Likelihood: -16.954587884084
raw_output/gr/OG0000410.tsv.gr02.bd:		#Likelihood: -17.1120152102171
raw_output/gr/OG0000414.tsv.gr02.bd:		#Likelihood: -16.4517829727654
raw_output/gr/OG0000415.tsv.gr02.bd:		#Likelihood: -12.4653258783845
raw_output/gr/OG0000416.tsv.gr02.bd:		#Likelihood: -14.8857634339472
raw_output/gr/OG0000417.tsv.gr02.bd:		#Likelihood: -13.669368167469
raw_output/gr/OG0000418.tsv.gr02.bd:		#Likelihood: -13.276325509741
raw_output/gr/OG0000419.tsv.gr02.bd:		#Likelihood: -13.5659425502202
raw_output/gr/OG0000423.tsv.gr02.bd:		#Likelihood: -13.1585419692
raw_output/gr/OG0000424.tsv.gr02.bd:		#Likelihood: -12.7530773619182
raw_output/gr/OG0000425.tsv.gr02.bd:		#Likelihood: -15.1734454809276
raw_output/gr/OG0000426.tsv.gr02.bd:		#Likelihood: -17.6557923066914
raw_output/gr/OG0000427.tsv.gr02.bd:		#Likelihood: -12.4653258783845
raw_output/gr/OG0000428.tsv.gr02.bd:		#Likelihood: -13.1585419692
raw_output/gr/OG0000429.tsv.gr02.bd:		#Likelihood: -15.1734454808298
raw_output/gr/OG0000430.tsv.gr02.bd:		#Likelihood: -14.2571544572551
raw_output/gr/OG0000431.tsv.gr02.bd:		#Likelihood: -15.1734454808683
raw_output/gr/OG0000432.tsv.gr02.bd:		#Likelihood: -16.1509017891717
raw_output/gr/OG0000433.tsv.gr02.bd:		#Likelihood: -14.6626191249374
