	chrom	begin	end	count_rpt	length_rpt	count_SINE	length_SINE	count_DNA	length_DNA	count_TcM	length_TcM	count_LINE	length_LINE	count_LTR	length_LTR	count_nonLTR	length_nonLTR	count_simple	length_simple	count_gene	length_gene	count_gene_ex	length_gene_ex
49	LR999924.1	4900000.0	5000000.0	165	18205	33.0	6260.0	8.0	541.0	1.0	48.0	7.0	1215.0	0.0	0.0	14	2231	29	1146	0	0.0	0	0.0
50	LR999924.1	5000000.0	5100000.0	167	19354	31.0	4616.0	20.0	1935.0	0.0	0.0	5.0	808.0	4.0	2715.0	7	1063	38	1604	1	1577.0	0	0.0
51	LR999924.1	5100000.0	5200000.0	121	18198	15.0	3332.0	16.0	4500.0	0.0	0.0	1.0	287.0	2.0	165.0	14	3420	28	1438	4	17603.0	0	0.0
52	LR999924.1	5200000.0	5300000.0	106	17275	12.0	2806.0	9.0	1884.0	2.0	264.0	4.0	3635.0	2.0	118.0	5	3630	38	1462	5	8158.0	0	0.0
53	LR999924.1	5300000.0	5400000.0	134	13959	32.0	6599.0	4.0	270.0	0.0	0.0	3.0	341.0	0.0	0.0	11	1272	51	2190	1	614.0	0	0.0
54	LR999924.1	5400000.0	5500000.0	128	13387	27.0	5241.0	8.0	794.0	0.0	0.0	9.0	990.0	0.0	0.0	7	1185	30	1155	1	15144.0	0	0.0
55	LR999924.1	5500000.0	5600000.0	137	18395	11.0	2700.0	11.0	821.0	1.0	103.0	7.0	2400.0	2.0	197.0	18	5535	38	1536	5	26306.0	0	0.0
56	LR999924.1	5600000.0	5700000.0	129	16337	21.0	3254.0	4.0	937.0	0.0	0.0	13.0	3256.0	1.0	85.0	10	3235	36	1503	1	1723.0	0	0.0
57	LR999924.1	5700000.0	5800000.0	111	9804	19.0	4063.0	5.0	436.0	1.0	96.0	3.0	409.0	3.0	117.0	7	869	36	1321	1	878.0	0	0.0
58	LR999924.1	5800000.0	5900000.0	148	18784	19.0	3123.0	16.0	4754.0	1.0	509.0	9.0	996.0	2.0	147.0	14	3247	46	1999	3	12974.0	0	0.0
59	LR999924.1	5900000.0	6000000.0	94	15691	15.0	3387.0	3.0	408.0	0.0	0.0	3.0	1189.0	10.0	4618.0	7	1763	22	914	2	3726.0	0	0.0
60	LR999924.1	6000000.0	6100000.0	116	11447	14.0	2186.0	16.0	2650.0	1.0	125.0	5.0	567.0	0.0	0.0	12	1787	32	1411	9	40555.0	0	0.0
61	LR999924.1	6100000.0	6200000.0	78	11452	10.0	2691.0	6.0	2757.0	0.0	0.0	5.0	688.0	4.0	2191.0	4	594	30	1368	5	10552.0	0	0.0
62	LR999924.1	6200000.0	6300000.0	110	11278	13.0	2757.0	15.0	1582.0	1.0	94.0	1.0	69.0	1.0	99.0	10	2099	36	1501	2	7537.0	0	0.0
63	LR999924.1	6300000.0	6400000.0	134	14876	23.0	4775.0	15.0	2156.0	0.0	0.0	9.0	1402.0	2.0	100.0	3	407	44	1883	3	9695.0	0	0.0
64	LR999924.1	6400000.0	6500000.0	131	17267	24.0	4720.0	13.0	2075.0	1.0	403.0	6.0	586.0	1.0	73.0	10	2315	27	1105	2	9517.0	0	0.0
65	LR999924.1	6500000.0	6600000.0	144	26365	16.0	3149.0	28.0	9544.0	0.0	0.0	9.0	2640.0	4.0	414.0	16	5193	36	1377	2	6340.0	0	0.0
66	LR999924.1	6600000.0	6700000.0	157	19394	14.0	2446.0	19.0	3741.0	2.0	306.0	6.0	1605.0	3.0	1128.0	12	1924	35	1592	6	21759.0	0	0.0
67	LR999924.1	6700000.0	6800000.0	121	11753	13.0	2267.0	7.0	1653.0	0.0	0.0	4.0	559.0	2.0	76.0	2	286	38	1658	5	13262.0	0	0.0
68	LR999924.1	6800000.0	6900000.0	115	11568	17.0	3106.0	9.0	786.0	1.0	48.0	2.0	216.0	0.0	0.0	4	595	28	1091	0	0.0	0	0.0
69	LR999924.1	6900000.0	7000000.0	102	13086	17.0	3446.0	10.0	2335.0	4.0	619.0	3.0	193.0	0.0	0.0	6	2751	35	1373	4	23872.0	0	0.0
70	LR999924.1	7000000.0	7100000.0	157	18025	30.0	6263.0	16.0	1799.0	0.0	0.0	4.0	321.0	0.0	0.0	14	1523	22	903	9	33743.0	0	0.0
71	LR999924.1	7100000.0	7200000.0	104	11624	6.0	1017.0	4.0	229.0	1.0	59.0	8.0	1022.0	2.0	144.0	6	2411	36	1625	4	18813.0	0	0.0
72	LR999924.1	7200000.0	7300000.0	142	14377	19.0	3459.0	14.0	1515.0	2.0	346.0	3.0	640.0	1.0	44.0	15	1582	37	1539	3	8009.0	2	7199.0
73	LR999924.1	7300000.0	7400000.0	113	11293	18.0	3180.0	7.0	1624.0	0.0	0.0	8.0	961.0	2.0	131.0	8	533	34	1447	6	23272.0	0	0.0
74	LR999924.1	7400000.0	7500000.0	123	20431	28.0	5760.0	8.0	1433.0	0.0	0.0	6.0	834.0	4.0	3048.0	15	4729	26	997	1	4057.0	0	0.0
75	LR999924.1	7500000.0	7600000.0	132	20448	19.0	3795.0	15.0	2249.0	2.0	150.0	15.0	4971.0	0.0	0.0	6	2967	24	989	0	0.0	0	0.0
76	LR999924.1	7600000.0	7700000.0	141	15628	18.0	3479.0	7.0	885.0	0.0	0.0	7.0	1292.0	0.0	0.0	12	1965	33	1345	2	6855.0	0	0.0
77	LR999924.1	7700000.0	7800000.0	137	13987	21.0	3705.0	13.0	1683.0	1.0	42.0	9.0	862.0	1.0	107.0	11	2549	39	1583	0	0.0	0	0.0
78	LR999924.1	7800000.0	7900000.0	148	15034	17.0	2817.0	12.0	1134.0	0.0	0.0	4.0	1670.0	0.0	0.0	7	1081	49	1838	5	19454.0	0	0.0
79	LR999924.1	7900000.0	8000000.0	106	15911	13.0	2159.0	5.0	436.0	0.0	0.0	5.0	544.0	0.0	0.0	15	5657	26	1122	2	11364.0	0	0.0
80	LR999924.1	8000000.0	8100000.0	97	9836	20.0	4057.0	4.0	518.0	0.0	0.0	6.0	753.0	0.0	0.0	7	628	38	1511	2	6034.0	1	1047.0
81	LR999924.1	8100000.0	8200000.0	88	7887	11.0	1358.0	2.0	251.0	0.0	0.0	1.0	56.0	1.0	75.0	8	946	31	1277	1	836.0	0	0.0
82	LR999924.1	8200000.0	8300000.0	109	14809	12.0	2645.0	9.0	643.0	0.0	0.0	11.0	2454.0	1.0	76.0	8	3564	30	1297	10	21924.0	0	0.0
83	LR999924.1	8300000.0	8400000.0	102	11252	13.0	2150.0	11.0	1104.0	0.0	0.0	1.0	172.0	1.0	92.0	7	1742	29	1305	6	42512.0	0	0.0
84	LR999924.1	8400000.0	8500000.0	106	9675	8.0	1793.0	8.0	842.0	0.0	0.0	6.0	749.0	2.0	105.0	4	559	43	1898	9	47728.0	0	0.0
85	LR999924.1	8500000.0	8600000.0	120	12709	23.0	4256.0	17.0	1564.0	1.0	105.0	5.0	901.0	1.0	128.0	9	1111	23	789	4	25685.0	0	0.0
86	LR999924.1	8600000.0	8700000.0	108	9072	8.0	1858.0	8.0	615.0	0.0	0.0	1.0	128.0	1.0	49.0	3	465	49	2109	4	17484.0	0	0.0
87	LR999924.1	8700000.0	8800000.0	162	21246	23.0	4608.0	10.0	1079.0	2.0	565.0	11.0	1981.0	0.0	0.0	16	5244	35	1456	3	7462.0	0	0.0
88	LR999924.1	8800000.0	8900000.0	142	16522	28.0	4381.0	11.0	2570.0	1.0	1586.0	9.0	1057.0	1.0	68.0	9	1400	25	996	2	14571.0	0	0.0
89	LR999924.1	8900000.0	9000000.0	123	12791	27.0	5338.0	10.0	819.0	0.0	0.0	5.0	746.0	0.0	0.0	9	1093	27	1078	2	607.0	0	0.0
90	LR999924.1	9000000.0	9100000.0	187	26932	30.0	5257.0	20.0	2799.0	0.0	0.0	10.0	1718.0	4.0	5447.0	15	2379	39	1395	1	5359.0	0	0.0
91	LR999924.1	9100000.0	9200000.0	186	31418	29.0	5117.0	12.0	2633.0	0.0	0.0	18.0	9032.0	1.0	149.0	23	5535	35	1532	0	0.0	0	0.0
92	LR999924.1	9200000.0	9300000.0	207	23934	38.0	6346.0	18.0	1503.0	1.0	37.0	10.0	1527.0	2.0	100.0	15	2668	39	1692	2	21684.0	0	0.0
93	LR999924.1	9300000.0	9400000.0	128	16361	14.0	2351.0	15.0	1480.0	0.0	0.0	4.0	1540.0	1.0	78.0	5	2871	28	1076	6	22712.0	0	0.0
94	LR999924.1	9400000.0	9500000.0	161	15796	28.0	5131.0	8.0	708.0	0.0	0.0	7.0	460.0	2.0	175.0	14	1713	35	1583	6	24944.0	0	0.0
95	LR999924.1	9500000.0	9600000.0	177	18433	18.0	3410.0	17.0	1598.0	0.0	0.0	6.0	806.0	1.0	125.0	9	1338	29	1233	0	0.0	0	0.0
96	LR999924.1	9600000.0	9700000.0	158	16967	45.0	6807.0	8.0	1076.0	0.0	0.0	8.0	1198.0	0.0	0.0	24	2897	34	1135	2	33028.0	0	0.0
97	LR999924.1	9700000.0	9800000.0	104	9476	10.0	2634.0	5.0	424.0	0.0	0.0	1.0	186.0	0.0	0.0	5	918	38	1563	3	22413.0	0	0.0
98	LR999924.1	9800000.0	9900000.0	145	13505	11.0	1713.0	8.0	346.0	0.0	0.0	5.0	448.0	2.0	560.0	8	1798	40	1731	1	2947.0	0	0.0
99	LR999924.1	9900000.0	10000000.0	85	14823	4.0	629.0	8.0	885.0	0.0	0.0	3.0	322.0	1.0	161.0	6	8834	36	1415	4	29424.0	0	0.0
100	LR999924.1	10000000.0	10100000.0	167	16355	24.0	3570.0	8.0	708.0	0.0	0.0	8.0	1150.0	3.0	141.0	9	1499	42	1820	1	1874.0	0	0.0
101	LR999924.1	10100000.0	10200000.0	179	24055	26.0	4330.0	12.0	1499.0	3.0	733.0	7.0	960.0	2.0	184.0	26	6894	31	1240	0	0.0	0	0.0
102	LR999924.1	10200000.0	10300000.0	143	26467	12.0	3094.0	5.0	1298.0	1.0	624.0	17.0	5644.0	1.0	64.0	20	9462	37	1655	0	0.0	0	0.0
103	LR999924.1	10300000.0	10400000.0	100	14269	10.0	2000.0	7.0	1649.0	0.0	0.0	3.0	349.0	3.0	3872.0	5	2192	45	2067	0	0.0	0	0.0
104	LR999924.1	10400000.0	10500000.0	160	23199	12.0	2585.0	15.0	1147.0	0.0	0.0	7.0	1213.0	1.0	42.0	20	8409	38	1552	4	19500.0	0	0.0
105	LR999924.1	10500000.0	10600000.0	85	7600	6.0	1213.0	4.0	310.0	0.0	0.0	0.0	0.0	1.0	36.0	10	1910	38	1813	3	34314.0	0	0.0
106	LR999924.1	10600000.0	10700000.0	117	13131	14.0	2378.0	8.0	1091.0	0.0	0.0	6.0	738.0	3.0	895.0	14	1940	34	1478	3	32454.0	0	0.0
107	LR999924.1	10700000.0	10800000.0	116	10904	11.0	1995.0	14.0	2301.0	1.0	59.0	2.0	244.0	1.0	66.0	5	610	40	1624	4	18992.0	0	0.0
108	LR999924.1	10800000.0	10900000.0	77	8033	7.0	1524.0	9.0	1846.0	0.0	0.0	1.0	240.0	0.0	0.0	2	100	29	1196	10	28047.0	0	0.0
109	LR999924.1	10900000.0	11000000.0	128	12255	14.0	2618.0	17.0	1971.0	3.0	366.0	6.0	872.0	1.0	35.0	10	924	34	1353	8	21351.0	0	0.0
110	LR999924.1	11000000.0	11100000.0	129	15961	9.0	2031.0	13.0	1404.0	2.0	342.0	14.0	1801.0	3.0	3122.0	12	1692	38	1631	5	23588.0	0	0.0
111	LR999924.1	11100000.0	11200000.0	106	11362	17.0	2828.0	9.0	2101.0	3.0	524.0	11.0	1529.0	0.0	0.0	2	151	26	1029	3	9187.0	0	0.0
112	LR999924.1	11200000.0	11300000.0	133	17024	24.0	4241.0	11.0	2295.0	2.0	191.0	8.0	1184.0	3.0	281.0	16	4260	34	1377	2	3290.0	0	0.0
113	LR999924.1	11300000.0	11400000.0	139	16887	16.0	3128.0	7.0	2192.0	1.0	139.0	12.0	2026.0	0.0	0.0	6	608	35	1294	4	11632.0	0	0.0
114	LR999924.1	11400000.0	11500000.0	94	9898	16.0	2312.0	0.0	0.0	0.0	0.0	5.0	470.0	3.0	2378.0	6	791	35	1612	3	19708.0	0	0.0
115	LR999924.1	11500000.0	11600000.0	157	17525	27.0	5095.0	6.0	817.0	1.0	369.0	4.0	483.0	1.0	144.0	16	2638	26	1031	0	0.0	0	0.0
116	LR999924.1	11600000.0	11700000.0	116	14757	12.0	2424.0	5.0	339.0	1.0	79.0	5.0	778.0	1.0	83.0	17	5919	41	1630	1	11125.0	0	0.0
117	LR999924.1	11700000.0	11800000.0	131	14153	16.0	3449.0	14.0	3345.0	0.0	0.0	6.0	726.0	3.0	205.0	4	673	46	2077	5	43365.0	0	0.0
118	LR999924.1	11800000.0	11900000.0	146	19629	17.0	3323.0	12.0	1995.0	0.0	0.0	12.0	1444.0	1.0	88.0	13	4039	26	1149	0	0.0	0	0.0
119	LR999924.1	11900000.0	12000000.0	117	14650	9.0	1835.0	9.0	1676.0	2.0	637.0	10.0	1784.0	3.0	288.0	7	1728	38	1718	3	5314.0	0	0.0
120	LR999924.1	12000000.0	12100000.0	124	14771	6.0	744.0	15.0	3500.0	0.0	0.0	5.0	1853.0	0.0	0.0	9	2591	38	1598	0	0.0	0	0.0
121	LR999924.1	12100000.0	12200000.0	84	7910	9.0	1059.0	9.0	1252.0	0.0	0.0	5.0	664.0	1.0	103.0	6	1758	32	1432	2	4083.0	0	0.0
122	LR999924.1	12200000.0	12300000.0	99	12584	18.0	3686.0	3.0	358.0	0.0	0.0	4.0	425.0	6.0	3767.0	3	371	39	1695	1	1506.0	0	0.0
123	LR999924.1	12300000.0	12400000.0	167	18552	24.0	3645.0	14.0	2355.0	1.0	39.0	10.0	1391.0	0.0	0.0	13	1931	34	1382	0	0.0	0	0.0
124	LR999924.1	12400000.0	12500000.0	102	8440	9.0	1699.0	5.0	511.0	0.0	0.0	4.0	452.0	0.0	0.0	5	339	37	1562	4	37556.0	0	0.0
125	LR999924.1	12500000.0	12600000.0	101	13811	10.0	1691.0	8.0	1026.0	2.0	570.0	3.0	474.0	0.0	0.0	9	3586	31	1397	7	36505.0	0	0.0
126	LR999924.1	12600000.0	12700000.0	101	13570	10.0	1996.0	6.0	360.0	0.0	0.0	4.0	668.0	2.0	4238.0	8	1416	37	1603	3	21573.0	0	0.0
127	LR999924.1	12700000.0	12800000.0	92	9360	13.0	2455.0	4.0	531.0	0.0	0.0	3.0	1114.0	1.0	42.0	7	577	28	1255	5	38838.0	0	0.0
128	LR999924.1	12800000.0	12900000.0	147	17033	29.0	5791.0	8.0	1950.0	1.0	1068.0	3.0	474.0	2.0	238.0	8	1067	40	1543	4	33462.0	0	0.0
129	LR999924.1	12900000.0	13000000.0	114	12744	20.0	3368.0	8.0	1117.0	0.0	0.0	6.0	792.0	3.0	176.0	8	1874	31	1206	1	7083.0	0	0.0
130	LR999924.1	13000000.0	13100000.0	117	12351	18.0	2979.0	7.0	1114.0	0.0	0.0	9.0	1558.0	1.0	27.0	4	754	36	1493	0	0.0	0	0.0
131	LR999924.1	13100000.0	13200000.0	134	20204	15.0	2725.0	5.0	624.0	0.0	0.0	10.0	3235.0	1.0	194.0	13	6443	39	1768	0	0.0	0	0.0
132	LR999924.1	13200000.0	13300000.0	140	15225	18.0	2902.0	16.0	3415.0	0.0	0.0	2.0	328.0	2.0	287.0	16	1359	39	1566	0	0.0	0	0.0
133	LR999924.1	13300000.0	13400000.0	152	20845	13.0	1741.0	20.0	2585.0	0.0	0.0	4.0	2904.0	2.0	149.0	26	6653	34	1306	3	9151.0	0	0.0
134	LR999924.1	13400000.0	13500000.0	157	17156	24.0	3998.0	13.0	2232.0	0.0	0.0	9.0	2062.0	1.0	141.0	12	1213	41	1682	1	22823.0	0	0.0
135	LR999924.1	13500000.0	13600000.0	127	11827	21.0	4050.0	8.0	559.0	0.0	0.0	7.0	587.0	1.0	69.0	10	1327	29	1075	2	9495.0	1	2516.0
136	LR999924.1	13600000.0	13700000.0	82	9535	6.0	1340.0	3.0	214.0	0.0	0.0	3.0	335.0	4.0	2728.0	1	265	28	1248	0	0.0	0	0.0
137	LR999924.1	13700000.0	13800000.0	96	8429	6.0	1196.0	3.0	276.0	0.0	0.0	5.0	669.0	0.0	0.0	4	456	46	1873	2	3009.0	0	0.0
138	LR999924.1	13800000.0	13900000.0	131	13724	22.0	3915.0	5.0	465.0	0.0	0.0	3.0	463.0	0.0	0.0	7	1299	35	1569	5	19862.0	2	12483.0
139	LR999924.1	13900000.0	14000000.0	125	15638	23.0	3595.0	9.0	724.0	0.0	0.0	11.0	2280.0	0.0	0.0	14	3820	29	1149	0	0.0	0	0.0
140	LR999924.1	14000000.0	14100000.0	106	13222	8.0	1565.0	7.0	2135.0	0.0	0.0	5.0	545.0	1.0	100.0	14	3535	23	908	1	3640.0	0	0.0
141	LR999924.1	14100000.0	14200000.0	149	18054	17.0	2154.0	18.0	3579.0	0.0	0.0	7.0	1073.0	2.0	143.0	13	2273	31	1318	1	3245.0	0	0.0
142	LR999924.1	14200000.0	14300000.0	107	13954	18.0	3331.0	4.0	349.0	0.0	0.0	4.0	601.0	3.0	111.0	7	2061	27	1284	3	13988.0	0	0.0
143	LR999924.1	14300000.0	14400000.0	109	10456	21.0	3639.0	12.0	675.0	1.0	57.0	6.0	1208.0	1.0	80.0	4	907	35	1403	2	8205.0	0	0.0
144	LR999924.1	14400000.0	14500000.0	115	12524	16.0	3361.0	11.0	2119.0	2.0	157.0	1.0	208.0	2.0	139.0	6	534	34	1523	0	0.0	0	0.0
145	LR999924.1	14500000.0	14600000.0	132	17278	25.0	4137.0	8.0	724.0	0.0	0.0	7.0	3416.0	0.0	0.0	14	3806	38	1555	2	7037.0	0	0.0
146	LR999924.1	14600000.0	14700000.0	138	14047	30.0	4818.0	11.0	1306.0	0.0	0.0	8.0	1310.0	1.0	109.0	14	1284	25	1103	1	10923.0	0	0.0
147	LR999924.1	14700000.0	14800000.0	112	16693	17.0	2750.0	14.0	3483.0	0.0	0.0	8.0	3109.0	1.0	56.0	7	2927	34	1567	5	24697.0	0	0.0
148	LR999924.1	14800000.0	14900000.0	105	11683	19.0	3988.0	12.0	1468.0	3.0	343.0	5.0	1091.0	1.0	84.0	5	499	29	1310	2	8018.0	0	0.0
149	LR999924.1	14900000.0	15000000.0	75	10026	14.0	2727.0	2.0	842.0	0.0	0.0	3.0	225.0	1.0	141.0	10	3530	30	1186	2	10957.0	0	0.0
150	LR999924.1	15000000.0	15100000.0	116	15152	15.0	3196.0	8.0	2207.0	1.0	1580.0	5.0	1700.0	2.0	188.0	16	2099	29	1209	6	25394.0	0	0.0
